cod_pagamento,cod_pedido,cod_tipo,data_pag,valor_pago
14171,17457,3,2024-02-20,556.6
14172,17458,3,2023-05-07,1362.11
14173,17459,3,2024-03-29,708.68
14174,17460,3,2025-05-22,96.52
14175,17461,3,2025-03-28,81.33
14176,17462,3,2025-03-25,176.91
14177,17463,3,2025-01-24,252.5
14178,17464,3,2024-12-25,1090.45
14179,17465,1,2025-05-05,653.92
14180,17466,1,2023-03-04,1482.97
14181,17467,2,2025-06-22,208.89
14182,17468,2,2024-01-24,666.3
14183,17470,2,2025-04-28,786.8
14184,17471,1,2025-01-22,1353.55
14185,17472,3,2025-06-08,450.07
14186,17474,3,2025-02-20,1223.62
14187,17475,1,2024-12-24,435.95
14188,17476,3,2024-08-16,251.32
14189,17477,3,2025-05-01,127.32
14190,17478,3,2025-04-04,609.64
14191,17479,2,2025-04-11,413.28
14192,17481,2,2025-05-16,657.69
14193,17482,3,2024-03-01,1200.45
14194,17483,2,2024-02-24,1129.16
14195,17484,2,2022-08-21,328.13
14196,17488,3,2022-12-22,174.77
14197,17489,1,2024-10-29,884.29
14198,17490,2,2022-11-26,250.6
14199,17491,1,2022-07-28,899.61
14200,17492,1,2024-11-15,2920.54
14201,17493,1,2023-01-01,572.4
14202,17495,1,2023-12-07,155.8
14203,17497,1,2025-03-31,863.17
14204,17498,2,2024-11-30,54.94
14205,17499,1,2022-02-11,101.4
14206,17500,2,2024-02-12,1459.48
14207,17501,2,2025-06-22,876.34
14208,17504,3,2022-09-10,631.35
14209,17505,2,2025-03-29,134.22
14210,17507,2,2024-10-16,134.95
14211,17509,3,2025-04-26,152.8
14212,17510,3,2025-03-26,993.16
14213,17511,2,2024-12-08,520.38
14214,17512,3,2023-09-07,778.25
14215,17513,3,2024-05-11,202.41
14216,17516,1,2024-03-10,148.13
14217,17517,2,2024-11-17,591.12
14218,17518,1,2024-05-13,634.33
14219,17519,2,2024-05-16,1195.49
14220,17520,1,2024-11-27,285.06
14221,17521,1,2024-08-29,1338.72
14222,17522,2,2025-03-23,864.18
14223,17523,1,2024-12-15,613.35
14224,17524,3,2025-05-22,171.14
14225,17525,3,2025-04-05,141.24
14226,17526,1,2024-05-04,340.77
14227,17527,3,2025-06-01,217.12
14228,17528,2,2025-02-11,427.51
14229,17529,2,2025-05-31,652.1
14230,17532,1,2024-03-02,1122.42
14231,17534,1,2025-04-05,381.2
14232,17535,1,2024-01-14,619.82
14233,17536,3,2025-03-09,1303.35
14234,17537,1,2025-04-17,2991.16
14235,17538,1,2024-11-09,537.75
14236,17539,2,2023-06-30,296.72
14237,17542,2,2024-05-07,605.23
14238,17543,3,2021-09-16,368.77
14239,17544,1,2024-02-12,2163.78
14240,17545,1,2023-11-13,241.82
14241,17546,3,2022-04-12,653.7
14242,17547,1,2024-11-28,209.95
14243,17549,2,2023-09-19,555.17
14244,17550,2,2025-04-28,1024.07
14245,17551,1,2023-01-09,677.5
14246,17552,1,2023-09-10,979.63
14247,17553,2,2025-04-16,941.49
14248,17554,3,2023-09-05,789.85
14249,17555,3,2024-02-15,851.6
14250,17556,3,2025-06-16,839.23
14251,17557,1,2023-01-30,440.92
14252,17559,3,2024-08-02,82.56
14253,17560,2,2025-05-07,492.95
14254,17561,2,2024-07-29,476.53
14255,17563,2,2024-08-13,260.92
14256,17564,2,2022-11-25,337.65
14257,17565,2,2022-06-18,297.88
14258,17566,2,2024-02-27,466.66
14259,17567,2,2025-06-03,1217.79
14260,17568,1,2024-04-04,191.05
14261,17570,3,2024-07-06,670.0
14262,17571,3,2024-11-15,346.12
14263,17572,3,2024-11-20,117.02
14264,17573,2,2023-02-28,505.46
14265,17574,2,2025-06-08,1177.61
14266,17575,1,2025-06-19,163.82
14267,17576,2,2024-05-03,1286.19
14268,17577,1,2025-05-21,109.62
14269,17578,3,2024-01-04,357.16
14270,17580,3,2023-03-03,158.22
14271,17582,1,2025-01-04,129.1
14272,17583,1,2024-09-15,409.28
14273,17584,2,2024-10-19,474.86
14274,17585,1,2025-03-27,77.85
14275,17587,2,2023-11-05,766.14
14276,17588,1,2025-05-31,488.47
14277,17589,1,2024-04-20,246.32
14278,17590,1,2023-05-13,99.48
14279,17591,2,2024-12-05,352.56
14280,17593,3,2024-06-24,352.16
14281,17594,1,2025-06-05,551.14
14282,17595,3,2025-06-18,177.74
14283,17596,1,2023-06-23,314.82
14284,17597,2,2024-02-26,1480.55
14285,17598,3,2024-07-19,472.08
14286,17599,1,2024-06-27,1362.27
14287,17600,3,2024-10-11,418.11
14288,17601,3,2024-01-29,648.1
14289,17604,2,2024-12-08,569.28
14290,17606,2,2023-05-06,2048.48
14291,17607,3,2024-09-15,1425.98
14292,17609,3,2024-09-02,405.95
14293,17610,3,2024-02-28,715.95
14294,17613,2,2024-03-10,328.39
14295,17614,1,2025-01-30,364.67
14296,17617,2,2025-06-06,192.53
14297,17618,1,2025-02-20,213.08
14298,17619,3,2024-10-13,431.67
14299,17620,3,2022-10-07,927.6
14300,17621,3,2024-07-10,1191.12
14301,17622,3,2024-09-17,668.39
14302,17624,3,2024-02-25,250.24
14303,17625,3,2025-03-29,311.37
14304,17626,3,2025-04-04,385.43
14305,17627,2,2024-11-19,440.1
14306,17628,3,2023-08-11,575.89
14307,17630,2,2024-06-06,54.03
14308,17631,2,2024-04-01,509.77
14309,17632,1,2024-08-27,615.5
14310,17634,1,2021-12-28,1440.88
14311,17636,3,2024-03-15,972.06
14312,17637,1,2024-07-22,456.32
14313,17638,1,2025-06-24,502.17
14314,17640,3,2024-02-09,151.36
14315,17642,2,2025-03-22,249.15
14316,17643,3,2024-05-11,226.1
14317,17644,1,2025-03-31,76.28
14318,17645,2,2024-06-18,407.79
14319,17646,2,2025-06-24,1084.88
14320,17647,2,2021-11-13,846.45
14321,17648,2,2023-05-12,1596.16
14322,17649,3,2025-05-12,273.6
14323,17650,3,2024-12-28,1018.1
14324,17651,1,2025-06-16,294.72
14325,17652,2,2024-06-20,1038.22
14326,17653,1,2022-07-08,1473.6
14327,17655,3,2024-12-14,648.33
14328,17656,1,2024-02-14,514.95
14329,17657,1,2022-01-31,575.17
14330,17658,2,2025-06-03,1061.42
14331,17659,2,2022-01-03,371.05
14332,17660,2,2024-07-25,858.11
14333,17661,3,2025-01-26,372.0
14334,17662,3,2023-05-23,488.58
14335,17663,3,2023-10-14,54.94
14336,17664,1,2025-02-08,324.12
14337,17665,2,2024-12-28,1072.1
14338,17666,3,2024-10-04,137.9
14339,17668,3,2023-12-29,108.96
14340,17670,2,2024-11-21,236.28
14341,17671,1,2025-06-10,701.57
14342,17672,3,2025-03-25,491.35
14343,17673,3,2025-06-16,1152.14
14344,17674,3,2025-02-13,799.52
14345,17675,3,2023-03-04,743.11
14346,17676,1,2023-09-02,809.65
14347,17677,2,2025-06-19,904.25
14348,17679,3,2025-06-07,81.42
14349,17680,2,2025-04-13,319.95
14350,17681,3,2025-04-18,335.22
14351,17682,2,2024-07-13,584.19
14352,17683,2,2024-11-16,875.36
14353,17684,2,2023-03-10,833.7
14354,17687,3,2025-03-15,1359.17
14355,17688,3,2023-04-18,370.64
14356,17689,3,2024-05-06,642.97
14357,17690,1,2024-10-08,682.08
14358,17691,3,2023-06-20,271.64
14359,17692,1,2024-11-10,999.65
14360,17693,3,2025-05-14,505.9
14361,17694,2,2025-05-07,756.35
14362,17696,3,2023-06-06,930.52
14363,17697,3,2024-10-25,71.7
14364,17698,2,2024-11-28,834.14
14365,17702,2,2023-01-01,107.02
14366,17703,2,2024-12-25,1420.62
14367,17705,3,2025-04-27,82.17
14368,17706,3,2022-04-07,682.2
14369,17708,1,2024-02-28,77.13
14370,17709,2,2024-09-20,247.96
14371,17711,3,2024-04-08,415.56
14372,17712,2,2024-05-16,428.08
14373,17713,1,2022-09-21,323.01
14374,17714,3,2025-01-10,31.62
14375,17715,3,2022-08-14,178.5
14376,17716,3,2024-10-24,126.27
14377,17717,3,2023-07-27,132.84
14378,17719,1,2023-02-16,440.65
14379,17720,3,2023-06-28,876.55
14380,17722,1,2025-04-30,231.93
14381,17723,3,2025-03-21,419.55
14382,17724,3,2023-10-24,1003.68
14383,17726,1,2024-03-03,765.03
14384,17728,2,2025-06-16,353.06
14385,17729,3,2024-01-24,993.81
14386,17730,3,2022-04-11,332.95
14387,17732,1,2025-04-14,1011.15
14388,17733,3,2025-06-01,2581.85
14389,17734,2,2022-07-06,891.2
14390,17735,1,2024-03-06,487.06
14391,17736,1,2022-10-21,222.43
14392,17737,2,2024-07-07,775.6
14393,17738,1,2023-12-26,1649.77
14394,17739,1,2025-04-21,84.0
14395,17740,1,2024-08-29,705.66
14396,17742,2,2024-09-08,152.13
14397,17743,1,2024-03-27,53.84
14398,17744,1,2023-07-09,622.52
14399,17745,2,2024-06-06,329.76
14400,17746,1,2022-04-22,95.25
14401,17747,2,2024-10-13,1326.19
14402,17748,2,2025-04-29,189.4
14403,17749,2,2023-09-17,318.48
14404,17750,1,2024-05-04,905.63
14405,17751,3,2025-06-14,94.51
14406,17752,3,2023-11-20,337.86
14407,17753,2,2025-02-04,394.39
14408,17754,3,2025-01-04,1128.28
14409,17755,2,2023-07-11,912.28
14410,17756,2,2025-06-12,328.33
14411,17757,2,2023-03-30,520.43
14412,17758,2,2025-06-25,2215.03
14413,17759,2,2023-08-08,916.87
14414,17760,2,2024-11-07,53.41
14415,17761,3,2023-08-23,492.08
14416,17762,1,2025-03-25,217.65
14417,17763,3,2023-03-26,1841.17
14418,17764,1,2023-09-12,490.08
14419,17765,3,2024-03-18,1181.07
14420,17766,3,2022-12-29,618.86
14421,17768,2,2023-01-09,186.53
14422,17769,2,2022-06-24,530.79
14423,17771,2,2022-06-20,191.16
14424,17772,1,2024-09-06,479.16
14425,17773,3,2024-11-02,522.36
14426,17774,1,2025-02-26,596.3
14427,17776,3,2025-06-12,284.4
14428,17778,1,2025-02-12,241.14
14429,17779,1,2025-06-01,861.68
14430,17782,1,2025-03-28,866.41
14431,17783,1,2025-04-10,218.76
14432,17784,3,2025-06-19,464.96
14433,17785,2,2024-06-12,1256.01
14434,17786,2,2023-01-13,275.61
14435,17787,2,2023-04-09,541.12
14436,17788,1,2025-04-18,614.9
14437,17789,1,2024-10-22,1209.04
14438,17791,2,2024-12-06,389.72
14439,17792,1,2022-11-14,825.77
14440,17794,3,2024-09-21,284.06
14441,17795,2,2024-11-24,70.72
14442,17797,1,2024-03-09,304.59
14443,17799,2,2025-02-12,1522.69
14444,17801,2,2022-11-25,126.71
14445,17802,3,2023-01-03,347.52
14446,17803,1,2024-11-16,185.65
14447,17804,2,2021-10-07,433.5
14448,17805,2,2024-04-28,742.1
14449,17806,2,2024-12-05,198.4
14450,17809,2,2022-12-02,223.88
14451,17810,2,2023-11-10,277.35
14452,17812,1,2024-10-26,332.06
14453,17813,1,2024-01-26,826.08
14454,17815,2,2024-02-08,469.1
14455,17816,3,2024-06-11,1371.51
14456,17817,2,2025-02-05,334.85
14457,17818,2,2025-06-01,1223.04
14458,17819,2,2022-05-25,409.99
14459,17821,1,2023-12-23,141.1
14460,17822,3,2025-05-05,407.58
14461,17823,3,2023-12-28,229.41
14462,17825,1,2022-11-30,604.92
14463,17827,1,2023-08-15,1032.9
14464,17828,1,2023-04-04,758.1
14465,17830,3,2023-08-27,159.57
14466,17832,3,2023-12-17,97.1
14467,17833,2,2025-04-17,466.2
14468,17834,2,2024-06-21,153.5
14469,17835,3,2025-01-27,862.6
14470,17836,1,2025-04-01,476.02
14471,17837,1,2024-04-27,97.14
14472,17838,2,2025-05-11,898.62
14473,17839,1,2024-11-29,59.55
14474,17840,1,2023-02-20,1295.04
14475,17842,1,2024-08-23,61.32
14476,17844,3,2025-01-19,685.89
14477,17846,2,2023-10-03,129.5
14478,17847,2,2023-12-02,710.25
14479,17848,3,2025-02-16,1000.98
14480,17849,3,2024-11-15,302.49
14481,17850,1,2025-03-30,985.35
14482,17851,3,2023-02-12,236.98
14483,17852,3,2022-07-11,534.44
14484,17853,1,2024-02-15,41.17
14485,17856,2,2025-02-28,1179.35
14486,17857,3,2025-06-05,388.54
14487,17858,2,2024-10-15,1795.18
14488,17859,1,2023-10-04,755.69
14489,17860,1,2025-02-12,981.57
14490,17861,2,2024-05-20,176.73
14491,17862,3,2023-06-24,495.54
14492,17863,3,2024-01-25,1106.4
14493,17864,2,2024-10-02,859.5
14494,17865,3,2024-07-27,89.42
14495,17866,2,2024-11-24,234.66
14496,17867,1,2025-01-20,704.86
14497,17871,1,2025-05-01,1221.22
14498,17872,3,2022-04-05,839.38
14499,17873,2,2024-05-08,268.88
14500,17874,3,2025-01-28,561.88
14501,17875,2,2024-03-13,588.05
14502,17876,3,2024-01-05,610.64
14503,17877,1,2025-05-26,359.42
14504,17878,3,2024-02-24,137.88
14505,17879,3,2025-04-29,1863.42
14506,17880,2,2024-05-11,1137.36
14507,17881,2,2024-10-27,273.06
14508,17882,3,2024-04-23,536.48
14509,17883,2,2022-10-06,605.72
14510,17885,2,2023-07-06,257.2
14511,17887,1,2025-06-16,291.15
14512,17888,2,2022-11-28,1002.11
14513,17889,1,2024-03-31,1936.82
14514,17891,2,2024-06-13,570.93
14515,17892,1,2025-06-18,528.62
14516,17893,2,2023-03-27,784.13
14517,17894,2,2025-05-01,997.38
14518,17895,2,2025-03-15,347.88
14519,17896,2,2024-03-31,175.2
14520,17897,3,2024-08-16,1151.63
14521,17900,2,2024-05-12,285.55
14522,17901,2,2023-02-08,899.9
14523,17902,3,2024-08-25,488.36
14524,17903,3,2024-12-06,445.64
14525,17904,3,2024-01-31,782.38
14526,17905,1,2024-06-22,295.4
14527,17906,3,2024-12-15,1718.63
14528,17908,1,2025-01-16,277.17
14529,17909,3,2022-01-01,1010.8
14530,17910,3,2022-11-23,319.24
14531,17911,1,2024-12-19,399.13
14532,17912,1,2025-06-11,668.85
14533,17913,3,2023-07-03,773.0
14534,17914,2,2024-04-28,827.48
14535,17915,2,2022-12-10,857.59
14536,17916,2,2025-03-07,328.32
14537,17917,1,2023-11-16,1306.64
14538,17918,2,2024-03-22,104.03
14539,17920,2,2023-04-07,683.84
14540,17921,3,2023-12-03,1074.62
14541,17922,2,2024-05-24,511.92
14542,17923,1,2025-05-25,860.16
14543,17924,1,2024-06-04,1001.15
14544,17926,3,2025-05-05,1978.04
14545,17928,2,2024-09-29,335.06
14546,17929,2,2024-09-08,96.22
14547,17930,1,2024-09-03,549.7
14548,17931,3,2025-01-06,1257.82
14549,17932,2,2023-06-01,154.47
14550,17934,2,2025-04-19,725.77
14551,17935,2,2024-08-03,72.51
14552,17936,1,2025-02-15,317.1
14553,17937,3,2024-10-18,514.59
14554,17938,1,2023-03-06,299.4
14555,17939,2,2023-03-11,869.95
14556,17940,2,2023-03-09,434.86
14557,17941,3,2024-10-20,1762.8
14558,17942,3,2025-05-09,1198.14
14559,17943,2,2024-08-06,1237.39
14560,17944,2,2024-07-12,349.0
14561,17945,3,2025-05-09,158.36
14562,17946,2,2025-05-29,238.32
14563,17947,2,2023-05-29,502.39
14564,17948,1,2024-10-07,204.7
14565,17951,3,2024-11-02,234.34
14566,17952,2,2024-10-16,838.65
14567,17953,3,2023-11-11,1145.78
14568,17954,2,2023-09-11,733.48
14569,17955,3,2023-01-20,116.9
14570,17956,1,2025-04-25,1387.84
14571,17957,2,2025-06-16,612.39
14572,17958,1,2025-05-26,1013.41
14573,17959,1,2025-06-23,142.85
14574,17961,2,2023-11-22,728.66
14575,17963,3,2024-02-13,154.08
14576,17964,1,2024-03-12,964.83
14577,17965,3,2024-10-29,500.4
14578,17967,2,2025-05-29,384.39
14579,17968,1,2025-03-23,718.95
14580,17970,3,2024-10-23,434.3
14581,17971,3,2022-06-02,1096.84
14582,17972,3,2025-03-26,479.19
14583,17973,2,2023-03-02,1010.32
14584,17975,3,2024-08-27,799.73
14585,17976,1,2024-12-05,352.52
14586,17977,3,2023-02-24,2439.17
14587,17978,3,2022-10-24,108.52
14588,17979,3,2024-10-10,572.03
14589,17980,3,2025-02-02,930.59
14590,17981,2,2024-11-10,166.88
14591,17982,2,2023-01-28,1276.75
14592,17983,1,2022-08-07,166.44
14593,17984,3,2025-01-05,42.19
14594,17985,1,2022-03-13,1202.2
14595,17987,1,2024-08-05,587.16
14596,17988,3,2023-12-01,430.02
14597,17989,3,2025-02-23,223.12
14598,17990,3,2025-06-23,393.57
14599,17993,2,2024-10-27,2107.13
14600,17994,2,2024-06-18,588.62
14601,17996,3,2023-08-18,465.73
14602,17997,2,2024-11-11,150.89
14603,17998,2,2024-12-27,1011.52
14604,17999,1,2025-03-13,249.9
14605,18000,2,2024-08-11,441.44
14606,18001,1,2024-08-14,574.2
14607,18002,1,2023-07-13,328.98
14608,18003,3,2024-03-13,594.4
14609,18004,1,2025-05-27,1011.93
14610,18005,1,2025-06-23,479.7
14611,18006,1,2025-01-29,496.88
14612,18008,1,2024-09-29,580.78
14613,18009,3,2023-01-07,162.05
14614,18010,1,2025-05-30,599.24
14615,18011,1,2025-02-25,241.64
14616,18012,1,2022-03-31,481.16
14617,18013,2,2025-06-01,672.06
14618,18015,2,2025-06-05,1260.66
14619,18016,3,2025-03-05,766.5
14620,18017,2,2025-05-15,171.73
14621,18018,3,2024-01-03,88.11
14622,18019,3,2022-12-27,323.64
14623,18021,3,2023-04-19,305.61
14624,18022,2,2025-06-02,366.3
14625,18023,1,2024-09-18,432.04
14626,18024,2,2024-07-17,930.22
14627,18025,1,2023-02-26,300.76
14628,18026,1,2024-12-14,255.56
14629,18028,3,2025-03-27,596.15
14630,18030,3,2024-06-02,128.03
14631,18031,3,2025-04-22,646.37
14632,18032,1,2025-01-11,1047.1
14633,18033,3,2025-05-13,1327.74
14634,18034,2,2025-02-27,499.65
14635,18035,1,2025-01-22,690.08
14636,18036,3,2024-10-19,159.06
14637,18037,3,2024-06-01,601.97
14638,18039,2,2023-11-24,177.65
14639,18040,1,2025-01-18,677.56
14640,18041,3,2024-11-16,846.89
14641,18042,1,2025-03-14,566.72
14642,18043,3,2024-10-10,1002.02
14643,18044,3,2024-09-07,761.56
14644,18045,2,2023-11-03,654.37
14645,18047,2,2023-08-13,1289.74
14646,18048,1,2024-12-22,77.31
14647,18049,3,2024-05-26,788.81
14648,18050,2,2024-12-20,544.3
14649,18051,3,2024-05-24,805.65
14650,18053,2,2021-10-16,346.82
14651,18054,2,2024-10-18,674.62
14652,18055,2,2025-03-13,319.41
14653,18057,3,2025-06-22,1265.51
14654,18058,2,2022-12-21,158.73
14655,18059,2,2024-06-17,637.72
14656,18061,1,2025-05-21,1299.32
14657,18062,1,2025-01-02,633.12
14658,18063,1,2025-05-22,707.91
14659,18064,1,2023-08-26,1077.25
14660,18065,2,2025-05-27,398.15
14661,18066,1,2025-01-24,360.21
14662,18067,2,2024-11-11,251.73
14663,18068,1,2024-11-01,237.14
14664,18070,3,2023-05-05,172.76
14665,18071,2,2023-05-04,156.24
14666,18072,1,2023-08-30,512.98
14667,18074,3,2025-02-13,304.6
14668,18075,1,2024-10-19,248.0
14669,18076,3,2023-07-29,1016.51
14670,18078,2,2025-02-04,1012.48
14671,18079,2,2025-03-07,945.57
14672,18081,3,2023-09-30,808.25
14673,18082,3,2024-08-05,89.15
14674,18085,2,2024-09-15,465.07
14675,18087,3,2025-01-24,562.12
14676,18088,1,2024-04-02,176.49
14677,18089,2,2025-02-01,351.2
14678,18090,2,2025-05-31,1090.19
14679,18091,3,2025-01-25,1489.9
14680,18092,2,2025-06-16,2139.19
14681,18093,2,2023-11-18,590.68
14682,18094,2,2022-12-20,739.4
14683,18095,1,2023-07-10,160.06
14684,18096,1,2025-04-04,417.1
14685,18098,2,2025-02-18,636.27
14686,18099,3,2024-09-26,87.15
14687,18101,3,2021-11-23,170.52
14688,18102,2,2025-06-17,299.06
14689,18103,3,2024-12-11,245.08
14690,18104,3,2024-10-28,462.6
14691,18106,2,2025-04-24,299.68
14692,18108,1,2024-02-01,759.6
14693,18109,2,2024-05-29,1243.43
14694,18115,3,2024-01-29,1797.4
14695,18116,1,2025-03-24,333.14
14696,18118,2,2025-06-17,417.34
14697,18119,3,2024-12-13,640.05
14698,18120,3,2024-12-23,715.88
14699,18121,3,2025-05-10,145.0
14700,18122,1,2025-06-18,216.65
14701,18123,1,2025-04-17,264.51
14702,18124,3,2022-06-19,625.94
14703,18125,3,2025-05-04,513.28
14704,18126,1,2022-09-22,538.0
14705,18127,3,2021-12-04,112.94
14706,18128,1,2025-05-01,247.71
14707,18129,3,2023-11-25,1001.72
14708,18130,2,2024-12-30,206.25
14709,18131,2,2025-04-27,665.95
14710,18132,3,2024-11-27,619.78
14711,18134,3,2024-10-17,765.18
14712,18135,3,2023-03-29,1188.33
14713,18137,3,2024-07-31,85.15
14714,18138,3,2023-07-20,1671.88
14715,18139,3,2023-02-04,498.24
14716,18140,1,2024-11-02,387.12
14717,18141,2,2024-03-31,650.33
14718,18143,1,2024-12-03,1550.3
14719,18144,2,2024-07-14,1368.76
14720,18145,2,2023-05-04,747.4
14721,18147,1,2025-05-14,70.93
14722,18148,1,2024-07-25,1176.16
14723,18150,1,2022-04-08,1513.17
14724,18151,2,2022-11-23,499.3
14725,18152,1,2025-06-21,126.46
14726,18153,3,2023-09-25,454.97
14727,18154,3,2022-04-30,29.15
14728,18155,2,2024-12-28,155.64
14729,18156,2,2024-05-08,567.56
14730,18157,1,2022-03-27,1571.05
14731,18159,1,2025-01-31,126.2
14732,18160,3,2024-02-20,442.42
14733,18161,3,2023-10-29,148.76
14734,18162,2,2024-06-10,293.42
14735,18163,3,2023-12-28,1149.86
14736,18164,1,2025-06-19,725.7
14737,18165,1,2024-02-08,117.07
14738,18166,2,2025-06-09,1546.73
14739,18167,3,2025-05-15,669.0
14740,18168,2,2025-01-12,1854.33
14741,18170,2,2025-01-15,147.57
14742,18172,3,2025-03-04,533.26
14743,18173,3,2022-12-07,265.38
14744,18174,3,2025-02-07,219.92
14745,18175,1,2025-03-18,1668.45
14746,18177,1,2025-06-11,2181.62
14747,18178,3,2022-10-10,673.9
14748,18179,2,2023-03-24,1566.82
14749,18180,2,2024-03-06,705.9
14750,18181,2,2023-05-21,95.77
14751,18183,1,2025-03-30,171.97
14752,18185,2,2025-01-20,316.44
14753,18187,2,2025-06-06,871.45
14754,18188,3,2025-01-27,516.82
14755,18189,1,2025-06-21,550.78
14756,18190,3,2024-06-21,549.76
14757,18191,2,2024-01-11,905.08
14758,18193,2,2022-11-17,308.89
14759,18194,1,2025-04-25,395.41
14760,18195,1,2025-06-07,904.9
14761,18196,1,2023-09-19,300.32
14762,18197,2,2025-01-20,310.84
14763,18198,3,2024-11-04,1002.16
14764,18199,2,2024-11-10,299.84
14765,18201,1,2025-01-13,585.12
14766,18203,2,2025-05-09,598.42
14767,18204,1,2025-01-22,68.01
14768,18206,1,2024-12-31,767.56
14769,18209,2,2024-11-04,2195.0
14770,18210,2,2023-09-02,919.85
14771,18211,1,2025-06-25,1456.54
14772,18212,3,2025-01-28,963.5
14773,18213,3,2024-07-17,320.83
14774,18214,1,2022-09-04,644.31
14775,18215,3,2025-04-10,436.25
14776,18216,1,2024-12-03,1193.86
14777,18217,1,2024-10-25,156.26
14778,18218,2,2025-04-14,724.9
14779,18219,2,2024-07-07,797.8
14780,18220,3,2025-01-18,1208.38
14781,18221,2,2025-04-20,174.05
14782,18222,3,2025-06-16,112.74
14783,18223,3,2025-04-12,224.08
14784,18224,1,2022-09-29,657.74
14785,18227,2,2023-09-05,1317.04
14786,18228,3,2025-06-08,216.62
14787,18229,1,2025-05-30,777.99
14788,18230,2,2025-03-02,689.92
14789,18233,3,2025-01-15,1326.27
14790,18234,1,2024-05-19,248.62
14791,18236,2,2022-09-05,867.76
14792,18239,1,2024-10-12,603.29
14793,18240,1,2024-08-10,130.32
14794,18241,2,2024-01-29,3252.49
14795,18242,1,2025-03-24,1047.97
14796,18243,1,2024-10-20,147.44
14797,18244,1,2025-04-27,373.39
14798,18245,1,2025-06-20,1063.71
14799,18246,1,2022-04-24,1101.06
14800,18247,1,2023-03-31,1160.82
14801,18248,3,2025-05-19,1321.12
14802,18249,1,2025-06-22,252.39
14803,18250,1,2023-08-31,676.24
14804,18252,2,2025-06-23,2101.89
14805,18253,1,2024-12-05,341.7
14806,18254,3,2024-01-13,480.65
14807,18255,1,2024-09-22,1071.81
14808,18257,1,2025-05-31,787.63
14809,18259,3,2022-03-11,427.17
14810,18260,1,2024-11-27,726.1
14811,18262,3,2023-05-15,1204.06
14812,18263,3,2025-05-09,1917.61
14813,18264,3,2024-04-12,151.78
14814,18265,2,2024-12-21,213.45
14815,18266,3,2025-02-02,625.72
14816,18267,1,2023-12-02,347.31
14817,18269,2,2025-02-04,342.72
14818,18270,2,2025-05-19,1036.23
14819,18271,1,2024-01-04,97.8
14820,18272,1,2025-04-27,472.68
14821,18274,1,2025-05-18,641.14
14822,18276,2,2025-02-14,370.15
14823,18277,1,2025-03-13,322.6
14824,18278,1,2024-07-11,289.19
14825,18279,2,2025-04-01,460.28
14826,18280,3,2024-07-17,633.25
14827,18281,3,2025-03-22,705.03
14828,18282,3,2024-09-02,142.08
14829,18283,2,2024-09-03,628.8
14830,18284,2,2024-11-28,1007.55
14831,18287,1,2022-02-14,536.2
14832,18289,2,2025-03-14,735.64
14833,18290,2,2023-09-07,1511.05
14834,18291,2,2023-10-01,332.15
14835,18292,2,2024-05-24,859.7
14836,18293,1,2025-06-08,360.9
14837,18294,3,2024-12-04,999.09
14838,18295,2,2023-09-19,527.08
14839,18296,2,2023-10-11,220.22
14840,18297,2,2024-08-07,358.23
14841,18298,2,2024-08-26,536.17
14842,18299,1,2025-06-13,61.54
14843,18301,3,2024-04-11,97.35
14844,18302,1,2024-06-18,673.96
14845,18303,2,2024-10-12,212.86
14846,18304,3,2025-06-23,219.91
14847,18305,1,2024-06-18,565.38
14848,18309,3,2024-08-17,1281.56
14849,18310,3,2023-09-14,748.36
14850,18311,2,2024-09-06,622.4
