cod_pedido,cod_cliente,data_pedido,status
15180,9544,2025-06-21,Pendente
15181,20577,2024-03-28,Pago
15182,24758,2025-02-22,Pendente
15183,15603,2024-01-01,Pago
15184,8603,2022-07-12,Cancelado
15185,5039,2024-01-20,Pendente
15186,17077,2022-08-19,Cancelado
15187,13284,2022-11-07,Pendente
15188,6910,2024-01-18,Pago
15189,14980,2023-07-15,Cancelado
15190,2352,2023-11-15,Pago
15191,17736,2022-02-11,Cancelado
15192,22569,2022-04-07,Cancelado
15193,18361,2024-01-08,Pendente
15194,19576,2024-08-16,Pendente
15195,13539,2023-06-15,Cancelado
15196,8154,2021-09-03,Pago
15197,22559,2021-10-24,Pendente
15198,20250,2024-02-04,Cancelado
15199,16573,2021-10-05,Cancelado
15200,3156,2023-04-09,Cancelado
15201,22245,2022-08-08,Pendente
15202,17619,2025-02-16,Pago
15203,16434,2023-03-06,Cancelado
15204,4104,2022-04-30,Cancelado
15205,15339,2022-11-29,Cancelado
15206,19503,2024-06-09,Pendente
15207,395,2024-08-14,Pendente
15208,21526,2022-03-21,Pendente
15209,21683,2023-08-30,Pago
15210,20249,2023-01-03,Pago
15211,24666,2023-06-26,Pendente
15212,2254,2023-01-02,Pago
15213,21906,2023-03-26,Pago
15214,13328,2023-03-25,Cancelado
15215,7045,2025-03-06,Pendente
15216,20567,2022-06-22,Cancelado
15217,20544,2024-11-02,Pago
15218,17285,2021-08-31,Pendente
15219,4165,2025-06-02,Pendente
15220,13934,2024-09-25,Cancelado
15221,8855,2022-08-25,Cancelado
15222,14637,2025-01-09,Cancelado
15223,10432,2022-05-24,Pago
15224,15783,2024-07-16,Pendente
15225,17397,2024-11-20,Cancelado
15226,971,2021-11-29,Pago
15227,1789,2025-03-08,Pendente
15228,14247,2024-12-09,Pendente
15229,2723,2023-04-19,Pago
15230,12814,2025-06-16,Pendente
15231,15264,2022-10-12,Pendente
15232,4366,2024-11-04,Pendente
15233,20539,2024-07-19,Pago
15234,22626,2022-02-07,Pago
15235,1166,2023-11-26,Pendente
15236,13246,2024-09-21,Pendente
15237,388,2021-08-24,Pago
15238,12086,2023-10-04,Pago
15239,2106,2024-08-25,Pendente
15240,3955,2022-05-30,Pago
15241,11066,2022-12-14,Pago
15242,6205,2023-03-18,Pendente
15243,17033,2024-01-31,Pendente
15244,8903,2024-08-02,Pago
15245,23884,2022-09-21,Pendente
15246,19713,2022-11-05,Pendente
15247,24429,2024-12-10,Cancelado
15248,2151,2022-01-02,Pago
15249,15143,2024-09-28,Pago
15250,6045,2022-03-10,Pago
15251,24303,2023-09-22,Cancelado
15252,4876,2024-02-24,Pago
15253,12309,2024-12-28,Pendente
15254,17511,2024-12-17,Pago
15255,2808,2022-06-22,Pendente
15256,20771,2025-04-01,Pago
15257,16783,2022-06-22,Cancelado
15258,505,2022-03-25,Cancelado
15259,1259,2024-05-30,Cancelado
15260,3406,2024-10-30,Cancelado
15261,20502,2022-03-21,Pago
15262,21594,2024-12-29,Pendente
15263,7369,2025-03-04,Cancelado
15264,24268,2023-11-03,Cancelado
15265,16161,2024-04-29,Pendente
15266,24337,2024-02-20,Pendente
15267,23478,2023-04-14,Pendente
15268,14228,2024-11-07,Pendente
15269,4562,2021-11-06,Pendente
15270,4031,2021-08-31,Cancelado
15271,5834,2023-06-23,Pendente
15272,7540,2022-01-11,Pago
15273,19813,2021-12-19,Pago
15274,24307,2023-12-23,Cancelado
15275,12090,2025-03-01,Cancelado
15276,301,2023-06-21,Pendente
15277,12820,2022-05-10,Pago
15278,13583,2021-08-24,Cancelado
15279,752,2023-05-18,Pendente
15280,16495,2025-05-17,Pendente
15281,12352,2023-08-16,Pago
15282,1001,2024-03-30,Pago
15283,14807,2022-07-24,Cancelado
15284,12833,2023-07-27,Pendente
15285,23157,2023-05-11,Cancelado
15286,21863,2021-09-08,Cancelado
15287,14349,2021-10-08,Pago
15288,7467,2025-01-16,Pendente
15289,11907,2024-03-10,Pendente
15290,14011,2023-05-23,Pendente
15291,1687,2023-06-10,Pendente
15292,8617,2022-08-20,Cancelado
15293,7429,2021-10-16,Pago
15294,4788,2023-04-19,Pendente
15295,22830,2024-05-16,Pago
15296,5229,2023-06-20,Pago
15297,17592,2023-12-10,Cancelado
15298,21516,2023-02-01,Pago
15299,7604,2023-06-12,Pago
15300,15600,2024-10-22,Cancelado
15301,24591,2024-05-29,Cancelado
15302,12328,2023-04-04,Cancelado
15303,11020,2023-12-14,Pendente
15304,3194,2022-01-20,Pendente
15305,18658,2024-04-17,Cancelado
15306,4070,2022-12-20,Pago
15307,16752,2024-02-14,Pago
15308,14202,2025-01-28,Pago
15309,16406,2021-10-23,Cancelado
15310,8126,2022-01-01,Pendente
15311,22537,2022-07-25,Pago
15312,10456,2023-03-21,Pago
15313,7723,2022-06-28,Cancelado
15314,7550,2023-10-25,Pendente
15315,4462,2024-07-05,Pendente
15316,6747,2022-02-20,Cancelado
15317,4561,2022-02-16,Cancelado
15318,11249,2024-09-20,Pendente
15319,18934,2025-02-25,Cancelado
15320,24522,2023-01-26,Pendente
15321,24222,2025-02-17,Cancelado
15322,2592,2024-08-20,Pendente
15323,8783,2024-02-04,Pago
15324,21716,2023-05-29,Cancelado
15325,2147,2022-01-01,Cancelado
15326,15199,2025-04-13,Cancelado
15327,1728,2023-09-09,Pago
15328,10878,2023-06-24,Pendente
15329,18220,2022-02-03,Pendente
15330,4913,2024-09-07,Pendente
15331,20855,2024-07-11,Pendente
15332,16831,2023-03-05,Pago
15333,1089,2022-08-13,Cancelado
15334,3752,2025-03-27,Pendente
15335,8796,2025-04-21,Cancelado
15336,19399,2022-07-08,Cancelado
15337,5970,2023-06-15,Pendente
15338,10502,2023-03-04,Cancelado
15339,5738,2024-05-02,Pago
15340,6548,2023-03-10,Pago
15341,20256,2025-03-09,Pendente
15342,19642,2025-06-12,Pago
15343,9618,2023-03-06,Pago
15344,8980,2023-11-01,Pago
15345,11808,2023-10-31,Pago
15346,4379,2024-10-26,Pago
15347,21748,2023-01-15,Pendente
15348,10492,2024-01-26,Pago
15349,12275,2023-11-04,Pendente
15350,8235,2023-12-03,Pendente
15351,18993,2022-03-05,Pendente
15352,3551,2023-11-28,Pago
15353,12175,2022-03-14,Cancelado
15354,22227,2022-11-07,Cancelado
15355,12721,2023-11-16,Cancelado
15356,2008,2022-07-18,Pago
15357,11142,2022-11-29,Pago
15358,13268,2024-10-15,Pendente
15359,8494,2024-03-27,Pago
15360,11996,2024-09-11,Pago
15361,18550,2021-12-30,Pendente
15362,1893,2022-03-06,Cancelado
15363,11996,2021-10-11,Pago
15364,14112,2024-03-26,Cancelado
15365,22526,2024-07-15,Pendente
15366,16097,2024-08-11,Pago
15367,20894,2021-12-14,Cancelado
15368,15938,2022-12-07,Cancelado
15369,12117,2023-10-20,Cancelado
15370,19231,2022-04-22,Cancelado
15371,23040,2022-02-24,Pendente
15372,23190,2024-11-18,Pago
15373,7827,2023-07-29,Pendente
15374,17602,2023-04-14,Pendente
15375,739,2023-09-28,Cancelado
15376,16869,2024-09-24,Pendente
15377,23965,2021-08-25,Pendente
15378,11758,2024-06-23,Cancelado
15379,16333,2023-03-07,Pendente
15380,12972,2023-06-29,Pago
15381,16128,2022-09-15,Pendente
15382,71,2024-03-16,Pendente
15383,8116,2022-12-11,Pago
15384,2837,2023-05-05,Cancelado
15385,14437,2023-12-11,Cancelado
15386,6788,2022-05-11,Pendente
15387,4683,2024-01-08,Pendente
15388,14107,2024-12-18,Pendente
15389,13565,2024-08-23,Pago
15390,1983,2025-01-16,Cancelado
15391,13132,2022-05-29,Cancelado
15392,17790,2024-10-06,Pendente
15393,18435,2025-01-27,Pago
15394,16930,2021-09-01,Pago
15395,17201,2021-08-17,Pendente
15396,14988,2022-07-20,Pago
15397,8787,2022-08-09,Pago
15398,18262,2021-08-11,Pendente
15399,779,2023-05-02,Pago
15400,15781,2023-03-07,Pago
15401,10340,2023-04-26,Pago
15402,278,2023-09-28,Cancelado
15403,3788,2024-04-01,Cancelado
15404,24912,2022-09-17,Pendente
15405,24144,2022-08-14,Pago
15406,20316,2023-01-23,Cancelado
15407,6534,2022-12-08,Pendente
15408,12292,2022-07-14,Pendente
15409,24854,2025-03-29,Pendente
15410,4616,2021-09-16,Cancelado
15411,7922,2022-03-11,Pendente
15412,14374,2024-09-05,Pendente
15413,5852,2024-02-22,Pendente
15414,15671,2024-06-13,Pendente
15415,8348,2023-05-15,Cancelado
15416,8363,2022-09-20,Cancelado
15417,4122,2023-06-10,Cancelado
15418,17867,2021-07-03,Pago
15419,6042,2023-08-16,Cancelado
15420,24262,2023-09-28,Pendente
15421,16560,2021-06-30,Pago
15422,21310,2024-09-29,Cancelado
15423,20549,2024-03-16,Pago
15424,12583,2023-01-22,Pendente
15425,10841,2022-09-12,Cancelado
15426,12247,2024-04-05,Pago
15427,16960,2024-09-30,Pago
15428,648,2023-12-29,Pago
15429,18955,2023-11-08,Pendente
15430,8333,2022-10-29,Cancelado
15431,20366,2022-03-01,Pago
15432,5415,2023-03-09,Pendente
15433,22205,2023-12-27,Pendente
15434,1881,2025-04-12,Cancelado
15435,16821,2025-03-22,Cancelado
15436,24745,2024-12-11,Pendente
15437,7572,2022-09-09,Pago
15438,18947,2023-07-03,Cancelado
15439,6044,2023-05-09,Cancelado
15440,13879,2023-03-18,Pendente
15441,24143,2022-04-04,Cancelado
15442,21214,2021-11-14,Pendente
15443,15025,2025-02-11,Cancelado
15444,14033,2022-01-23,Cancelado
15445,20464,2022-12-23,Pendente
15446,23910,2025-02-25,Pago
15447,3710,2022-01-02,Pago
15448,21700,2022-04-02,Pendente
15449,14950,2022-12-31,Pago
15450,22993,2021-10-01,Pago
15451,1452,2025-05-24,Pago
15452,7704,2021-07-22,Cancelado
15453,24719,2023-02-19,Pendente
15454,11262,2022-07-02,Cancelado
15455,23744,2023-01-22,Cancelado
15456,11080,2022-01-06,Cancelado
15457,5280,2024-02-06,Cancelado
15458,20325,2023-03-10,Cancelado
15459,3518,2021-11-13,Pago
15460,20491,2024-07-17,Pago
15461,23506,2025-06-14,Pendente
15462,21487,2025-01-21,Cancelado
15463,665,2022-08-08,Pendente
15464,7233,2024-07-04,Pago
15465,23247,2021-10-03,Pendente
15466,197,2022-09-24,Pendente
15467,354,2022-02-25,Pago
15468,996,2022-06-17,Pago
15469,22390,2024-10-24,Pendente
15470,12281,2024-09-30,Pago
15471,20911,2022-01-21,Pago
15472,10628,2024-11-22,Pago
15473,11386,2021-09-28,Pendente
15474,21155,2021-07-20,Cancelado
15475,14545,2024-02-02,Pago
15476,14284,2021-07-22,Pendente
15477,6895,2022-07-01,Cancelado
15478,23173,2024-12-18,Pendente
15479,8046,2023-07-02,Pago
15480,12534,2025-04-06,Cancelado
15481,24548,2024-06-18,Pendente
15482,5659,2023-02-19,Pendente
15483,19543,2024-08-13,Pendente
15484,3405,2025-02-23,Pago
15485,3135,2025-01-13,Pendente
15486,12764,2021-12-11,Cancelado
15487,11268,2023-06-06,Pendente
15488,4331,2022-02-11,Cancelado
15489,14960,2025-05-05,Cancelado
15490,11985,2025-03-11,Pendente
15491,19223,2023-02-21,Cancelado
15492,19401,2022-05-15,Pendente
15493,2675,2024-04-11,Cancelado
15494,22119,2023-05-31,Pendente
15495,7607,2022-06-16,Cancelado
15496,8065,2025-02-13,Pendente
15497,21062,2024-06-26,Cancelado
15498,8494,2023-04-09,Cancelado
15499,7744,2024-06-23,Pago
15500,3824,2024-05-11,Pago
15501,570,2023-08-15,Pendente
15502,23321,2022-06-20,Pago
15503,2486,2025-02-23,Cancelado
15504,15166,2022-01-06,Cancelado
15505,16875,2023-10-07,Pago
15506,20256,2023-11-30,Pendente
15507,17343,2023-08-14,Pago
15508,22416,2022-09-07,Pago
15509,8024,2024-10-07,Cancelado
15510,13529,2025-06-23,Pago
15511,6951,2021-11-01,Pendente
15512,16341,2021-10-19,Cancelado
15513,3459,2024-03-09,Pago
15514,10964,2022-11-05,Cancelado
15515,4543,2023-02-24,Pendente
15516,1274,2022-07-04,Pendente
15517,2844,2024-11-08,Cancelado
15518,21245,2023-01-20,Pendente
15519,23069,2023-12-25,Cancelado
15520,4248,2023-11-02,Pendente
15521,20289,2024-11-30,Pago
15522,17233,2021-11-08,Pendente
15523,13382,2022-03-26,Cancelado
15524,18883,2023-01-15,Cancelado
15525,23739,2024-03-16,Pago
15526,22481,2021-12-30,Cancelado
15527,23680,2023-06-19,Pago
15528,14548,2025-03-31,Pendente
15529,6337,2021-11-29,Pago
15530,6460,2024-04-08,Pago
15531,1371,2023-03-30,Cancelado
15532,690,2025-04-19,Pendente
15533,10691,2022-09-01,Pendente
15534,9018,2024-04-09,Pago
15535,10758,2023-03-29,Pendente
15536,9805,2023-01-23,Cancelado
15537,17075,2024-03-03,Cancelado
15538,21081,2025-05-27,Cancelado
15539,11953,2025-01-28,Cancelado
15540,7659,2023-08-07,Cancelado
15541,5414,2023-03-24,Pendente
15542,904,2022-12-22,Cancelado
15543,14796,2024-05-22,Pago
15544,7104,2022-06-01,Cancelado
15545,19068,2023-11-23,Pendente
15546,7772,2025-05-10,Pago
15547,1504,2024-02-04,Pago
15548,14557,2022-01-17,Pago
15549,23521,2024-02-27,Pago
15550,13690,2025-04-13,Cancelado
15551,24321,2021-08-30,Pago
15552,2968,2022-04-02,Pendente
15553,19323,2025-03-03,Pendente
15554,17260,2022-07-27,Cancelado
15555,19003,2021-09-05,Pago
15556,24541,2022-08-17,Pendente
15557,24253,2025-03-14,Pago
15558,17831,2022-12-16,Pago
15559,12592,2022-10-23,Cancelado
15560,2178,2021-07-07,Pago
15561,21889,2022-11-15,Pago
15562,10328,2024-05-31,Pago
15563,19953,2021-10-01,Pago
15564,18653,2022-01-30,Pago
15565,8828,2021-10-08,Pago
15566,714,2024-07-22,Cancelado
15567,23514,2024-11-15,Pago
15568,16399,2025-05-25,Pago
15569,6331,2025-05-28,Pago
15570,11652,2021-09-24,Pago
15571,7485,2025-05-31,Cancelado
15572,13423,2024-04-22,Pendente
15573,20080,2025-03-19,Pendente
15574,553,2022-05-28,Pendente
15575,6783,2024-11-05,Pendente
15576,4236,2022-09-07,Pago
15577,15932,2023-08-12,Pago
15578,14653,2025-05-28,Pago
15579,14474,2023-09-23,Pendente
15580,6752,2024-03-15,Pago
15581,12175,2022-03-11,Pendente
15582,11270,2024-02-27,Pago
15583,11205,2022-06-05,Cancelado
15584,14159,2024-10-28,Pago
15585,14875,2023-10-06,Pendente
15586,10607,2023-11-14,Cancelado
15587,18243,2025-05-19,Cancelado
15588,12558,2023-12-17,Pendente
15589,23733,2023-09-22,Cancelado
15590,6137,2025-06-20,Cancelado
15591,11227,2021-11-30,Pendente
15592,14373,2022-01-25,Pendente
15593,24245,2023-01-22,Pendente
15594,3338,2024-09-14,Pendente
15595,6394,2022-03-30,Cancelado
15596,22624,2022-04-03,Cancelado
15597,15677,2022-06-12,Pago
15598,12464,2021-12-06,Cancelado
15599,5558,2023-05-06,Pago
15600,23833,2022-06-04,Pago
15601,19737,2022-04-27,Pendente
15602,2824,2025-04-05,Pendente
15603,17246,2024-06-24,Pendente
15604,6573,2022-05-31,Cancelado
15605,12057,2024-01-28,Cancelado
15606,8674,2021-11-23,Pago
15607,19366,2021-08-22,Pago
15608,17893,2025-03-12,Pago
15609,17710,2024-09-22,Cancelado
15610,4262,2021-10-07,Cancelado
15611,5069,2024-02-16,Cancelado
15612,5391,2021-08-16,Cancelado
15613,13682,2024-03-29,Pago
15614,3661,2024-02-19,Pendente
15615,7881,2024-09-06,Cancelado
15616,15834,2022-08-28,Pendente
15617,5151,2025-03-14,Pendente
15618,2328,2023-12-27,Pago
15619,15376,2024-11-19,Cancelado
15620,14135,2025-03-08,Pendente
15621,24733,2024-02-14,Pendente
15622,19296,2025-01-09,Pendente
15623,11829,2024-11-26,Cancelado
15624,16103,2024-08-01,Pendente
15625,16311,2024-09-04,Pendente
15626,7987,2022-05-25,Pendente
15627,4455,2023-05-24,Pendente
15628,21946,2022-04-19,Cancelado
15629,16639,2022-04-26,Cancelado
15630,12140,2023-11-30,Pendente
15631,19264,2023-11-28,Pago
15632,18588,2021-07-07,Cancelado
15633,4996,2021-11-23,Pago
15634,13182,2024-09-20,Pendente
15635,22074,2022-03-15,Pago
15636,23307,2024-03-27,Pendente
15637,11208,2024-11-12,Cancelado
15638,1326,2022-11-24,Cancelado
15639,987,2023-09-14,Pendente
15640,14534,2023-07-03,Pendente
15641,20143,2022-12-18,Pago
15642,2613,2023-08-05,Cancelado
15643,6663,2022-08-04,Cancelado
15644,20370,2022-01-30,Pago
15645,11926,2024-08-30,Cancelado
15646,14908,2025-03-25,Pendente
15647,14044,2024-06-21,Pendente
15648,12111,2023-10-01,Pago
15649,3015,2025-04-19,Cancelado
15650,11636,2023-02-01,Pago
15651,18983,2024-01-20,Cancelado
15652,19635,2021-08-06,Cancelado
15653,2134,2022-11-11,Pendente
15654,1771,2024-03-23,Pendente
15655,6056,2022-03-13,Pago
15656,5537,2021-11-24,Cancelado
15657,21966,2025-05-18,Pago
15658,18944,2024-08-27,Cancelado
15659,10325,2025-05-18,Cancelado
15660,22684,2021-08-18,Cancelado
15661,3983,2023-12-08,Cancelado
15662,7004,2021-10-07,Cancelado
15663,8067,2025-06-23,Pendente
15664,9176,2025-03-16,Pendente
15665,11144,2024-02-24,Pendente
15666,22578,2023-02-07,Cancelado
15667,14682,2024-05-13,Pago
15668,1784,2022-12-29,Pago
15669,6797,2024-09-07,Pendente
15670,11085,2022-11-17,Cancelado
15671,8256,2023-01-26,Pago
15672,3416,2023-05-09,Cancelado
15673,21170,2024-12-18,Pendente
15674,11729,2025-02-20,Pendente
15675,17219,2021-11-15,Pago
15676,17276,2022-11-04,Pago
15677,20566,2023-08-18,Pendente
15678,7866,2022-11-29,Pago
15679,17080,2021-08-20,Pago
15680,21646,2025-03-16,Cancelado
15681,1558,2025-04-16,Pago
15682,18297,2022-07-23,Pendente
15683,14989,2024-08-05,Pago
15684,1395,2022-01-17,Pago
15685,290,2025-04-06,Pago
15686,11742,2021-11-19,Pago
15687,22936,2022-01-25,Pago
15688,14575,2024-03-16,Cancelado
15689,4522,2021-07-12,Cancelado
15690,19656,2024-08-24,Pendente
15691,7767,2022-04-01,Cancelado
15692,18346,2024-03-22,Pago
15693,17907,2021-09-08,Pendente
15694,15987,2021-12-10,Pago
15695,15923,2025-01-25,Pendente
15696,2041,2024-08-24,Pago
15697,340,2021-09-15,Cancelado
15698,22732,2021-07-15,Pendente
15699,21092,2024-04-10,Pendente
15700,14108,2024-03-08,Cancelado
15701,10927,2023-08-06,Pago
15702,12367,2024-07-12,Cancelado
15703,21597,2023-04-26,Cancelado
15704,12465,2023-12-03,Pendente
15705,6962,2023-09-28,Pendente
15706,22452,2025-02-15,Cancelado
15707,17924,2024-04-14,Pendente
15708,15633,2022-12-02,Pago
15709,14954,2025-05-27,Cancelado
15710,3267,2025-03-25,Pago
15711,2743,2023-08-02,Cancelado
15712,10448,2023-06-14,Cancelado
15713,13295,2023-02-14,Pago
15714,4740,2022-09-13,Cancelado
15715,5181,2021-08-05,Cancelado
15716,17827,2025-05-21,Cancelado
15717,10014,2022-12-02,Pendente
15718,2698,2022-08-03,Pendente
15719,15207,2025-06-08,Pago
15720,20538,2024-02-14,Cancelado
15721,6360,2023-08-28,Pendente
15722,1777,2022-10-21,Pendente
15723,22052,2024-07-18,Pago
15724,12036,2023-01-28,Cancelado
15725,10877,2024-11-09,Pago
15726,3240,2024-07-08,Pago
15727,10688,2025-03-17,Pendente
15728,21840,2021-07-31,Cancelado
15729,8221,2025-01-26,Pago
15730,2223,2025-01-13,Cancelado
15731,19098,2024-05-04,Pendente
15732,18160,2023-10-15,Pago
15733,8877,2024-05-12,Pago
15734,1013,2024-07-04,Cancelado
15735,6295,2023-04-30,Cancelado
15736,11829,2023-01-15,Pendente
15737,18472,2021-09-13,Cancelado
15738,17413,2025-01-20,Pago
15739,12145,2025-03-27,Pago
15740,1673,2025-06-05,Pendente
15741,11844,2021-09-13,Pago
15742,11487,2023-07-02,Cancelado
15743,21767,2022-08-04,Pendente
15744,20178,2021-08-29,Cancelado
15745,1500,2022-05-23,Pago
15746,2559,2023-02-15,Pendente
15747,7169,2025-01-20,Pago
15748,24478,2021-10-23,Pendente
15749,23808,2024-04-06,Pendente
15750,21715,2021-11-18,Pago
15751,21999,2023-05-27,Pendente
15752,21709,2022-01-17,Pendente
15753,24273,2023-12-08,Pago
15754,23318,2023-08-21,Cancelado
15755,24345,2023-07-11,Cancelado
15756,1859,2024-11-16,Pago
15757,4458,2024-10-05,Pago
15758,4707,2025-05-11,Pendente
15759,24963,2023-06-29,Pago
15760,10168,2021-12-14,Pendente
15761,8844,2024-02-06,Cancelado
15762,7470,2021-07-21,Pendente
15763,13292,2022-02-14,Pendente
15764,20392,2023-10-30,Pago
15765,23857,2025-01-11,Cancelado
15766,21269,2025-01-26,Pendente
15767,23043,2022-01-17,Pago
15768,24914,2024-06-21,Pendente
15769,7671,2023-03-13,Pendente
15770,12222,2022-11-21,Cancelado
15771,16445,2023-04-26,Pago
15772,22115,2022-11-16,Cancelado
15773,23971,2022-12-29,Cancelado
15774,17305,2022-08-16,Cancelado
15775,3698,2023-01-10,Pago
15776,8960,2023-08-14,Pago
15777,9463,2023-10-18,Pendente
15778,21678,2021-08-21,Cancelado
15779,10629,2023-03-04,Cancelado
15780,22788,2021-11-09,Pendente
15781,19695,2024-03-28,Pendente
15782,15421,2024-06-30,Pago
15783,15693,2021-10-01,Pago
15784,6139,2023-11-08,Cancelado
15785,20417,2022-12-11,Cancelado
15786,1304,2023-04-17,Pago
15787,14661,2022-09-21,Pendente
15788,1943,2022-08-24,Cancelado
15789,14291,2023-09-19,Pendente
15790,17664,2025-06-10,Cancelado
15791,10139,2024-02-26,Cancelado
15792,22444,2024-03-25,Pendente
15793,23075,2021-08-02,Pendente
15794,16275,2023-10-04,Pago
15795,12185,2022-10-01,Pendente
15796,6860,2024-01-03,Cancelado
15797,16511,2022-02-04,Pendente
15798,4149,2025-01-21,Pendente
15799,16471,2022-11-01,Pago
15800,12572,2024-01-04,Pago
15801,9774,2023-12-25,Pendente
15802,6804,2025-01-29,Cancelado
15803,13336,2022-02-27,Pendente
15804,18400,2021-07-27,Pendente
15805,4472,2022-01-06,Pendente
15806,21901,2021-12-23,Pago
15807,6409,2022-05-19,Pago
15808,13098,2024-09-08,Cancelado
15809,8152,2024-08-10,Pendente
15810,18060,2023-03-15,Pendente
15811,662,2024-01-22,Pendente
15812,24205,2022-11-07,Pago
15813,8522,2022-07-09,Pendente
15814,5657,2022-07-22,Pago
15815,14851,2021-09-11,Cancelado
15816,21695,2022-09-18,Cancelado
15817,8713,2021-12-18,Pago
15818,8072,2023-05-07,Pendente
15819,9494,2025-04-17,Pago
15820,17922,2022-12-22,Pendente
15821,4759,2022-03-17,Pago
15822,20669,2024-06-17,Pago
15823,3375,2025-03-04,Pago
15824,19431,2022-12-01,Pendente
15825,786,2023-10-29,Cancelado
15826,19330,2025-04-22,Cancelado
15827,1560,2021-11-03,Pago
15828,19669,2022-01-20,Pendente
15829,3003,2025-05-18,Pendente
15830,3881,2023-08-02,Pago
15831,23391,2023-12-18,Pago
15832,14718,2022-10-10,Pendente
15833,22010,2024-05-30,Cancelado
15834,7412,2024-04-21,Pago
15835,13143,2022-11-08,Pago
15836,6069,2021-09-06,Pendente
15837,15432,2024-11-19,Pendente
15838,3855,2021-07-16,Pago
15839,17676,2023-07-07,Cancelado
15840,7903,2023-10-21,Pendente
15841,14483,2023-02-24,Pago
15842,19927,2023-04-03,Cancelado
15843,10296,2022-06-29,Pendente
15844,6005,2023-02-04,Pendente
15845,16825,2023-06-03,Cancelado
15846,5774,2023-10-30,Cancelado
15847,16245,2024-03-30,Pendente
15848,13671,2022-04-17,Pago
15849,6467,2022-09-23,Cancelado
15850,13824,2023-05-03,Pago
15851,15583,2024-07-08,Pendente
15852,4497,2024-03-31,Pendente
15853,23799,2023-11-05,Cancelado
15854,9621,2022-10-13,Cancelado
15855,4638,2022-05-15,Pendente
15856,22019,2024-07-27,Pago
15857,21413,2022-12-11,Pendente
15858,3195,2025-02-23,Pendente
15859,1958,2023-03-10,Pendente
15860,2164,2023-03-17,Pendente
15861,17960,2022-10-06,Cancelado
15862,12525,2021-08-08,Cancelado
15863,5098,2024-08-15,Pago
15864,11279,2022-11-29,Cancelado
15865,24515,2021-08-06,Pago
15866,19572,2022-05-31,Pendente
15867,20641,2025-04-26,Cancelado
15868,7639,2022-10-01,Pendente
15869,13497,2025-05-20,Pendente
15870,15412,2022-07-29,Pendente
15871,7494,2022-02-18,Cancelado
15872,20250,2023-06-07,Pendente
15873,23271,2022-03-29,Pendente
