cod_item,cod_pedido,cod_livro,quantidade,preco_unitario
20842,17209,13782,5,64.8
20843,4309,7478,5,171.68
20844,6907,13091,3,89.46
20845,21383,24951,3,35.62
20846,9661,22370,1,26.57
20847,17847,4769,2,95.85
20848,17689,5062,5,38.69
20849,18496,14447,4,102.49
20850,15841,44,3,52.57
20851,6272,24169,1,32.95
20852,15040,10767,3,168.32
20853,15583,21933,1,93.9
20854,8721,11098,5,107.92
20855,15942,20546,1,55.98
20856,14149,27938,5,113.36
20857,9679,21818,3,60.3
20858,8445,15142,1,85.33
20859,24221,12378,1,157.2
20860,29936,16381,1,151.8
20861,19472,13912,3,104.78
20862,9956,19135,2,68.62
20863,14262,5522,4,162.1
20864,10813,9470,4,38.09
20865,16835,3436,2,142.35
20866,28629,26499,3,136.46
20867,13311,17496,3,88.86
20868,13517,200,3,127.31
20869,10829,1437,3,132.98
20870,27375,23761,5,38.17
20871,7138,9524,5,165.06
20872,1216,29026,1,140.45
20873,23385,17792,2,50.08
20874,4827,13600,5,108.71
20875,8040,5627,1,128.47
20876,4340,24740,2,170.58
20877,6357,27169,1,41.75
20878,7559,24510,1,115.94
20879,24796,20275,1,171.45
20880,3833,20404,3,52.62
20881,14247,26563,2,126.06
20882,4851,29728,1,57.75
20883,3533,3115,2,60.23
20884,23647,11901,4,51.65
20885,7837,24550,4,30.78
20886,9945,29426,4,42.67
20887,2916,26891,5,67.66
20888,12307,13503,3,176.91
20889,7850,17290,1,31.76
20890,10488,7484,4,103.23
20891,9096,12978,2,138.13
20892,16091,17840,2,66.22
20893,15945,17618,2,50.1
20894,15698,16930,4,39.53
20895,1228,23572,3,147.79
20896,14184,18958,3,65.61
20897,16303,5633,2,44.92
20898,12334,18877,4,137.18
20899,19852,13233,4,73.51
20900,8837,15832,1,124.25
20901,5410,7981,3,94.16
20902,19454,19929,4,35.74
20903,6588,4810,5,156.92
20904,21593,3268,2,72.83
20905,5824,28194,1,159.08
20906,7006,22184,4,159.0
20907,1204,29255,3,29.13
20908,11573,27888,1,171.56
20909,19764,3350,2,110.3
20910,11012,19563,4,146.38
20911,29027,873,1,57.99
20912,14224,17011,5,65.12
20913,3896,16149,2,28.54
20914,7226,10095,2,134.65
20915,25831,17940,2,175.37
20916,20824,29692,3,99.38
20917,137,6516,5,69.79
20918,13203,26959,2,141.52
20919,2152,17014,5,70.43
20920,22386,25859,3,154.0
20921,982,3845,2,113.03
20922,15124,9435,5,58.05
20923,1421,24437,3,136.36
20924,10475,24990,1,122.12
20925,18740,15778,3,120.86
20926,3798,4057,3,134.05
20927,9282,18557,3,114.13
20928,24236,24153,1,130.61
20929,13209,13081,4,65.81
20930,28971,1172,2,103.73
20931,13691,23153,3,55.04
20932,22304,3761,3,160.36
20933,6542,25416,2,44.24
20934,1210,17194,4,107.1
20935,8952,27325,2,172.43
20936,15210,11932,5,177.63
20937,16838,21706,2,137.66
20938,10993,20556,1,93.6
20939,24172,23582,4,179.11
20940,15710,17014,5,158.12
20941,17957,18614,2,174.24
20942,13716,3173,2,126.65
20943,17341,6734,3,86.36
20944,19265,4722,3,135.06
20945,15015,10693,1,87.61
20946,21655,14203,4,98.56
20947,13209,24404,1,128.75
20948,26632,27666,5,35.6
20949,23933,3980,2,119.76
20950,16898,7726,2,125.77
20951,9080,29602,2,147.98
20952,8292,25432,2,41.95
20953,25787,14160,3,105.01
20954,16007,13556,2,32.87
20955,3820,19046,5,157.64
20956,19357,989,2,147.87
20957,23526,416,4,102.59
20958,2236,781,2,108.78
20959,13056,17980,3,159.4
20960,22965,11047,1,83.02
20961,4434,14130,5,115.83
20962,24706,23267,2,154.53
20963,25891,2391,1,110.2
20964,4833,29115,4,159.24
20965,20235,15856,4,107.99
20966,10661,28092,3,35.77
20967,9693,15051,1,26.3
20968,10681,27156,3,98.16
20969,25445,9027,2,69.69
20970,26052,12344,5,116.62
20971,26942,17671,1,152.31
20972,21164,11857,5,34.67
20973,13577,6811,1,162.94
20974,3667,18976,4,171.07
20975,16177,15455,5,113.13
20976,16790,1512,4,84.55
20977,27206,18168,5,79.41
20978,27178,19621,2,138.23
20979,16113,9782,5,134.01
20980,21758,919,3,101.28
20981,24133,16833,3,126.75
20982,19467,2041,1,111.51
20983,5020,15239,4,68.68
20984,26214,13289,5,103.02
20985,25230,23633,3,69.31
20986,13195,23778,4,109.14
20987,10974,21904,4,161.2
20988,28097,21412,1,65.83
20989,8947,28980,1,61.84
20990,19112,5315,1,123.45
20991,19384,279,2,68.72
20992,19166,24255,3,99.97
20993,19560,15986,1,128.52
20994,115,12013,1,84.9
20995,16778,8763,3,52.46
20996,12850,2991,2,118.7
20997,15115,701,3,81.8
20998,9292,16143,2,59.62
20999,3715,4659,1,162.0
21000,27674,3527,5,59.52
21001,28198,22609,1,131.13
21002,16102,9853,1,148.36
21003,23631,26657,2,50.02
21004,13886,6505,4,43.02
21005,27707,28344,2,74.58
21006,28378,29366,2,112.86
21007,12627,7403,3,59.63
21008,11053,4562,5,94.56
21009,22359,16419,3,120.29
21010,17047,5855,4,73.55
21011,13357,9262,3,177.25
21012,19244,8958,1,31.51
21013,20479,11351,1,130.09
21014,21791,12530,3,159.26
21015,15863,14181,4,176.99
21016,10506,27890,3,170.89
21017,10048,19987,2,96.98
21018,7849,508,4,125.15
21019,222,2010,2,161.01
21020,5963,26717,4,165.85
21021,8668,14478,3,82.44
21022,8849,12431,4,50.82
21023,11319,13109,5,126.54
21024,5419,3879,2,65.88
21025,14402,13632,5,82.67
21026,27759,4941,2,66.04
21027,22083,21911,3,46.45
21028,26171,17756,3,89.22
21029,405,15121,5,96.83
21030,21799,19859,3,35.02
21031,7877,472,3,89.36
21032,15582,15962,3,158.75
21033,14876,25197,2,142.16
21034,20763,8171,3,46.43
21035,25047,13913,5,27.46
21036,27579,16129,4,34.38
21037,19405,16417,2,98.53
21038,29119,3897,3,154.15
21039,15553,18340,5,35.7
21040,26674,10877,2,28.4
21041,2845,21813,1,144.78
21042,16037,28551,2,61.73
21043,14187,8193,1,110.41
21044,23141,14561,2,128.44
21045,25123,19083,5,76.41
21046,6169,4857,3,57.68
21047,2258,3065,4,113.04
21048,26436,25786,2,133.16
21049,14338,19815,4,140.85
21050,7089,24965,3,163.66
21051,2318,14238,1,111.9
21052,19745,16623,3,118.83
21053,15820,20196,5,103.98
21054,30000,11465,5,102.2
21055,14351,26447,5,143.54
21056,29852,10109,4,132.1
21057,4025,965,1,84.24
21058,22099,3785,4,153.37
21059,28979,3013,4,125.75
21060,18617,8864,3,101.25
21061,21405,4930,3,118.71
21062,17089,29641,1,102.62
21063,12764,1542,1,93.27
21064,20739,22616,2,112.02
21065,27738,18251,4,123.64
21066,4629,1174,5,157.98
21067,28792,19892,1,69.61
21068,6281,6533,3,99.26
21069,20678,17905,3,38.68
21070,12905,2583,3,28.34
21071,29509,27573,2,29.23
21072,2147,15626,2,52.62
21073,7997,16638,4,85.63
21074,23713,28582,5,35.55
21075,16328,27654,4,169.78
21076,19179,28427,4,148.03
21077,25858,2617,5,31.59
21078,29600,23616,2,57.18
21079,9865,28,3,137.64
21080,7484,12088,4,102.63
21081,23692,2377,3,102.28
21082,28587,10083,1,136.86
21083,3721,5231,1,154.67
21084,16697,29334,1,107.68
21085,4798,13446,2,89.49
21086,24396,10354,3,144.38
21087,20023,17827,1,108.47
21088,19806,15147,5,154.76
21089,24243,7020,5,133.9
21090,17566,21540,4,81.43
21091,5233,16006,1,43.3
21092,12956,9307,2,122.21
21093,22101,23847,3,69.06
21094,7540,11431,3,80.79
21095,22869,13570,1,143.39
21096,2019,1602,2,140.47
21097,9943,3688,3,108.87
21098,19655,21880,4,164.17
21099,15793,1960,1,179.17
21100,27936,1203,5,143.76
21101,29312,21209,4,145.58
21102,28053,17470,4,117.18
21103,16265,1507,1,31.56
21104,18600,8684,3,45.23
21105,14900,14395,3,38.33
21106,1422,8389,5,87.01
21107,22133,26420,5,68.85
21108,18765,18534,4,149.65
21109,18047,23483,3,136.87
21110,11571,25196,1,26.67
21111,17413,162,4,50.7
21112,17626,13863,1,126.86
21113,12424,24753,3,79.88
21114,21597,26003,3,97.75
21115,24110,23634,1,63.16
21116,29873,23779,3,161.06
21117,29142,29109,4,78.76
21118,14526,16568,4,55.39
21119,27375,983,2,34.22
21120,5939,27222,5,40.68
21121,16561,15758,3,61.88
21122,7991,21975,1,85.52
21123,5961,21812,3,152.41
21124,8292,5021,2,134.89
21125,275,10291,1,118.54
21126,2190,21786,5,126.51
21127,223,19118,3,99.3
21128,2791,245,5,145.25
21129,11017,6905,3,113.05
21130,8768,23352,1,160.76
21131,28891,9627,3,77.22
21132,23825,15223,2,151.1
21133,21074,3678,4,28.1
21134,13789,2167,5,150.47
21135,27588,2793,3,164.92
21136,4046,18320,4,61.17
21137,28196,21691,5,84.75
21138,8153,12106,1,80.47
21139,11135,15324,3,176.87
21140,1903,29258,2,56.84
21141,3211,6401,5,81.35
21142,4182,9835,1,124.6
21143,28311,28385,1,119.79
21144,14587,5018,4,77.62
21145,19834,18959,3,117.53
21146,12161,17770,3,68.64
21147,2182,14763,1,124.47
21148,5594,24571,1,122.64
21149,25807,2691,1,66.33
21150,11846,1276,5,103.03
21151,23837,5574,2,49.91
21152,27149,13080,1,139.83
21153,24127,2561,1,174.0
21154,29077,25902,4,34.35
21155,1064,22814,4,121.21
21156,25563,7576,4,147.96
21157,6193,1789,2,39.43
21158,8163,15251,2,155.79
21159,17698,23199,1,98.79
21160,7190,3284,4,172.7
21161,18706,25848,4,134.53
21162,7796,22662,2,70.22
21163,24897,26837,4,179.28
21164,22632,3247,1,44.82
21165,12615,20468,4,99.31
21166,15358,16060,2,48.89
21167,8565,2266,5,143.92
21168,2269,13717,5,110.69
21169,4377,10752,3,33.49
21170,25981,9496,5,103.12
21171,13239,10053,2,89.6
21172,4442,9586,5,100.4
21173,8625,16983,2,64.7
21174,29282,10074,1,122.64
21175,4640,1284,3,80.0
21176,12352,19011,2,34.77
21177,5371,15610,2,128.99
21178,29339,10250,4,100.25
21179,23146,23153,5,137.44
21180,27791,12014,5,73.0
21181,28543,17305,1,62.07
21182,24707,4345,2,39.31
21183,19023,5019,3,131.69
21184,9579,20165,4,174.85
21185,28956,9672,2,117.25
21186,22668,19201,2,75.03
21187,4835,17085,5,34.24
21188,28001,14486,4,96.55
21189,15264,19433,1,43.76
21190,18784,21956,3,63.06
21191,15275,1054,5,55.12
21192,12732,21526,1,177.51
21193,6724,651,5,146.34
21194,7816,5472,2,133.87
21195,27297,7150,2,118.5
21196,20159,27982,3,131.57
21197,21219,21745,4,126.47
21198,1894,8861,5,160.17
21199,2404,22080,5,33.4
21200,6811,1093,4,53.31
21201,8334,2742,4,40.08
21202,1929,29849,1,52.8
21203,2298,28124,2,98.13
21204,26189,14473,5,108.67
21205,3301,17693,3,31.74
21206,4678,4309,1,170.19
21207,11774,28572,2,163.02
21208,7363,19926,3,46.95
21209,10016,27243,5,166.42
21210,23538,6700,4,109.97
21211,21857,1995,3,155.99
21212,16520,16372,1,46.18
21213,7999,25883,3,179.42
21214,17430,23270,1,126.83
21215,6014,27198,1,102.14
21216,13056,16825,1,144.93
21217,3604,18894,2,107.71
21218,29851,20225,4,161.75
21219,1541,10652,1,73.23
21220,12717,18093,3,30.44
21221,2590,16108,1,172.42
21222,18262,1924,5,78.03
21223,19314,562,2,29.03
21224,1388,29142,2,86.94
21225,2006,19609,2,135.12
21226,3344,15350,3,111.17
21227,2400,28290,3,123.09
21228,29549,11568,3,55.93
21229,6130,7505,4,30.85
21230,7313,7190,5,144.69
21231,13269,14978,4,158.82
21232,15165,11766,1,128.14
21233,29827,12571,1,146.1
21234,4525,17769,1,85.3
21235,14744,14451,1,65.91
21236,5571,28825,4,25.95
21237,4331,20987,4,107.53
21238,25992,463,4,102.85
21239,26169,18083,4,56.23
21240,12655,15347,2,133.22
21241,26411,17215,2,173.21
21242,29381,13585,3,128.49
21243,16535,8479,2,132.89
21244,29793,988,5,42.24
21245,20707,18120,4,132.07
21246,5475,15337,1,77.01
21247,21147,26201,5,126.6
21248,6607,26090,3,63.86
21249,21809,2228,5,163.79
21250,391,16080,4,89.49
21251,10749,5393,2,151.04
21252,21994,1496,4,86.5
21253,487,11645,1,90.84
21254,7395,11640,5,81.2
21255,27019,15502,3,174.17
21256,17312,16717,4,127.49
21257,904,13370,5,46.67
21258,24185,21793,3,142.89
21259,17905,8431,1,61.16
21260,27415,18953,5,31.77
21261,15947,21860,5,115.32
21262,13722,9416,4,32.87
21263,6635,9733,4,77.55
21264,17953,7120,1,158.02
21265,11911,21340,1,89.58
21266,14548,9372,4,144.14
21267,8576,17239,1,43.88
21268,18290,23041,5,162.25
21269,8581,10663,2,82.92
21270,29259,12832,2,118.0
21271,1914,14373,2,132.1
21272,29041,867,4,154.1
21273,1093,10763,2,159.43
21274,1305,21960,5,166.49
21275,27191,13983,3,96.19
21276,13812,3004,4,177.61
21277,14185,3180,2,146.44
21278,28345,14896,5,124.51
21279,12094,13961,1,83.54
21280,4143,25221,5,118.93
21281,16112,2754,5,34.28
21282,2929,15940,3,58.6
21283,26100,12594,3,52.58
21284,14135,29969,2,70.47
21285,25130,17281,1,32.31
21286,12810,2002,4,30.11
21287,19603,21631,2,88.28
21288,12676,11154,3,103.14
21289,14432,9843,1,173.32
21290,17597,3440,2,78.7
21291,15072,9366,3,59.32
21292,16672,26316,5,177.88
21293,17119,9179,4,137.85
21294,25324,18759,1,56.89
21295,1969,21889,5,25.32
21296,16575,23065,4,37.11
21297,7662,28489,2,167.39
21298,5042,11206,5,119.22
21299,18115,10692,4,164.45
21300,19673,27520,1,51.86
21301,71,7343,2,94.54
21302,13811,23871,3,56.44
21303,12541,7585,3,52.83
21304,17804,19435,3,144.5
21305,5457,29312,3,41.35
21306,21649,24345,2,26.36
21307,14613,27540,2,170.68
21308,2920,29961,5,121.36
21309,12825,15246,3,119.01
21310,20036,7841,4,151.4
21311,6821,15298,4,88.53
21312,4497,11826,1,39.43
21313,26317,13548,5,156.53
21314,16037,24945,4,27.82
21315,906,9461,4,152.01
21316,11691,9179,3,70.72
21317,8533,13572,4,73.95
21318,18610,15948,2,101.03
21319,2932,29487,2,57.08
21320,1841,2210,5,109.61
21321,555,12315,3,170.99
21322,12797,27026,4,141.01
21323,1996,5224,3,58.85
21324,19940,17197,4,155.13
21325,6521,27611,5,78.77
21326,8156,22343,5,155.57
21327,7182,7408,1,161.54
21328,21082,25217,2,101.52
21329,5283,4685,5,53.7
21330,5800,14945,5,145.63
21331,18519,28064,5,122.15
21332,17521,19532,5,28.03
21333,27007,9482,1,87.44
21334,27815,8857,3,126.1
21335,16772,14532,4,83.97
21336,19089,27688,2,154.54
21337,4034,28694,2,157.14
21338,18088,22181,1,48.42
21339,7350,28296,5,81.02
21340,26928,27481,2,106.05
21341,9471,3312,4,88.74
21342,28379,26796,2,71.54
21343,18745,4669,2,35.17
21344,17295,5642,4,135.24
21345,24563,13223,4,117.7
21346,9050,7954,5,117.54
21347,3771,22084,2,148.73
21348,25990,12536,1,97.69
21349,17682,6481,3,46.56
21350,11374,11707,3,32.8
21351,16483,10129,5,65.86
21352,12213,10238,2,146.92
21353,29785,11943,2,164.62
21354,15467,26237,2,101.22
21355,24245,29698,4,154.7
21356,1956,4688,3,51.49
21357,11260,23160,1,79.7
21358,12579,2298,5,39.24
21359,14781,22829,4,50.81
21360,15039,7824,2,28.84
21361,13684,28045,5,76.82
21362,6873,29664,3,31.34
21363,7845,10865,1,134.1
21364,23063,12163,5,137.89
21365,19332,5456,1,74.87
21366,14801,754,5,166.39
21367,14182,23748,5,133.15
21368,26063,16739,3,98.57
21369,3171,3825,4,67.6
21370,851,16485,4,30.8
21371,391,10756,3,105.94
21372,8025,4405,2,150.02
21373,17906,26248,2,86.69
21374,8115,26885,5,85.78
21375,22029,23091,4,131.5
21376,24396,7410,3,32.61
21377,28356,10178,3,50.91
21378,10193,17941,2,124.66
21379,12191,5486,5,128.29
21380,6340,3617,2,125.29
21381,13249,9036,3,161.8
21382,17262,29413,5,44.57
21383,19310,21261,5,165.73
21384,2769,27822,2,58.15
21385,15130,27069,2,91.48
21386,9564,15793,5,135.01
21387,21692,21690,4,31.33
21388,2531,54,2,28.77
21389,22308,20232,4,55.28
21390,24748,27940,5,93.22
21391,25164,15606,2,62.09
21392,19174,22423,5,96.78
21393,487,23449,1,139.34
21394,24793,9014,4,114.64
21395,16007,18571,5,55.07
21396,14300,18608,3,138.39
21397,10948,197,3,78.79
21398,24145,24264,1,73.13
21399,12673,7301,2,80.68
21400,15987,10951,5,140.65
21401,9406,8335,2,36.89
21402,10972,15728,3,127.44
21403,29787,21319,2,148.23
21404,5660,2527,5,162.48
21405,25287,2553,4,53.38
21406,19247,20513,3,170.64
21407,21723,22817,4,55.69
21408,1856,13691,3,79.97
21409,4600,15207,5,139.51
21410,15493,13978,2,131.52
21411,4618,14531,2,141.33
21412,26396,25104,5,101.25
21413,15381,21166,1,93.52
21414,19230,16432,1,34.44
21415,24174,28832,2,46.13
21416,7660,10045,4,161.5
21417,7279,5525,4,71.24
21418,20134,16930,4,25.93
21419,19318,943,2,83.97
21420,7424,9699,4,105.72
21421,24544,5445,1,89.86
21422,29855,9958,4,103.75
21423,16572,23823,5,63.07
21424,442,23203,3,63.88
21425,21997,29816,2,151.36
21426,4390,9616,2,138.01
21427,12179,11649,4,122.28
21428,17489,28692,3,63.28
21429,11285,3256,5,98.49
21430,18459,3789,3,159.45
21431,10208,21581,4,63.48
21432,16087,2782,5,170.82
21433,9221,28678,1,56.91
21434,12233,821,5,115.95
21435,15274,11907,1,111.18
21436,17945,20848,1,158.36
21437,22411,514,4,120.42
21438,11346,24058,4,74.76
21439,28897,14339,5,47.5
21440,19706,5220,4,163.97
21441,20021,14780,1,177.35
21442,11893,25189,5,34.33
21443,859,18148,2,86.03
21444,8079,16655,3,129.28
21445,2990,21263,3,177.55
21446,3548,29358,3,47.06
21447,15775,6107,4,151.23
21448,15507,28720,1,158.39
21449,14232,15861,3,137.8
21450,2484,18096,2,106.31
21451,9141,17015,1,76.47
21452,15811,14078,3,109.15
21453,11569,10147,2,25.41
21454,14061,6499,2,61.38
21455,8078,6328,3,171.67
21456,5271,4485,4,40.01
21457,15333,10479,2,163.54
21458,22502,17555,5,156.57
21459,6936,7078,3,31.49
21460,24517,29526,3,80.23
21461,25856,302,5,121.1
21462,3855,12340,3,117.35
21463,4470,24003,1,112.78
21464,6236,13481,5,171.92
21465,26102,1078,5,31.85
21466,17649,11578,2,136.8
21467,11322,22927,5,131.81
21468,26991,9342,2,77.52
21469,5888,24352,4,130.86
21470,9114,195,5,48.1
21471,29258,13562,1,26.14
21472,5274,24956,3,149.93
21473,29356,29083,4,119.29
21474,13841,783,4,36.13
21475,3124,27390,3,77.23
21476,3823,17606,2,39.27
21477,18888,23157,4,80.35
21478,17597,16084,5,109.67
21479,12425,11483,3,127.43
21480,22957,22419,2,32.08
21481,1453,27316,4,179.92
21482,13412,14300,2,93.02
21483,17249,22599,4,58.72
21484,13601,19741,5,147.41
21485,15842,21848,4,157.43
21486,11660,21678,1,43.69
21487,3362,28142,5,163.63
21488,10876,12997,5,176.64
21489,27474,9406,2,65.02
21490,8843,28590,1,93.12
21491,3159,4051,4,109.79
21492,28253,14418,1,79.53
21493,23891,29205,4,128.24
21494,13273,27386,1,76.18
21495,12044,19742,5,37.11
21496,15017,5635,5,129.0
21497,26110,10872,2,126.05
21498,26247,20343,2,59.18
21499,27477,16241,2,106.66
21500,29794,25734,3,127.84
21501,39,13296,4,142.54
21502,21939,6183,2,25.03
21503,5033,17986,4,55.64
21504,2036,225,4,114.66
21505,6886,5458,4,123.13
21506,6478,24511,2,105.15
21507,2260,1396,1,29.59
21508,16041,27403,1,142.86
21509,28517,24001,4,100.12
21510,18356,25357,3,120.17
21511,24110,22008,4,29.8
21512,8114,15510,5,164.76
21513,16180,5296,4,150.61
21514,3555,8965,3,31.04
21515,8760,19352,4,64.53
21516,904,17467,2,36.22
21517,2191,861,4,55.43
21518,9704,26911,4,157.8
21519,1645,10642,4,174.81
21520,10873,26834,1,38.73
21521,11302,3615,1,120.85
21522,17453,22335,2,86.66
21523,24861,26672,5,105.96
21524,17357,27373,3,118.85
21525,5181,12077,4,47.66
21526,3736,29117,3,145.63
21527,25835,26564,1,97.49
21528,7542,4623,1,119.28
21529,21930,25946,2,26.46
21530,19046,3579,1,70.38
21531,10686,21755,2,25.45
21532,4723,21695,1,31.87
21533,27074,9202,4,129.89
21534,5258,26884,4,54.86
21535,10474,19327,5,62.78
21536,10542,11520,2,179.21
21537,7628,20959,3,88.45
21538,23866,25543,3,82.49
21539,6621,5622,1,131.6
21540,10079,11862,4,113.52
21541,10878,19790,5,114.98
21542,24413,21723,3,129.73
21543,8023,3186,4,109.24
21544,3873,20071,5,71.2
21545,9591,3064,2,27.19
21546,16738,17182,1,143.17
21547,9884,29212,4,30.47
21548,1093,2231,2,68.66
21549,19799,20118,1,104.56
21550,14443,27069,4,150.98
21551,10499,3707,3,171.11
21552,12208,27138,2,36.97
21553,8006,21737,2,126.24
21554,22189,1521,2,51.21
21555,18428,11118,5,103.19
21556,7383,29832,5,71.73
21557,10736,10616,2,71.05
21558,22041,4898,3,54.33
21559,5313,16394,3,60.84
21560,16059,14665,4,27.86
21561,127,17405,5,31.15
21562,20189,6149,1,173.46
21563,7112,18356,4,167.84
21564,3401,20464,1,65.81
21565,19104,24188,2,71.4
21566,21139,10395,4,142.71
21567,2880,14483,2,100.23
21568,20343,6499,2,27.11
21569,8203,10382,3,134.46
21570,24836,18379,4,79.59
21571,918,15328,5,172.16
21572,12934,16933,1,105.9
21573,14901,28777,2,58.89
21574,19334,28103,1,162.41
21575,5817,6817,1,91.79
21576,1787,18292,2,140.18
21577,4203,7550,3,107.42
21578,11052,2436,1,87.23
21579,25873,19116,5,58.4
21580,23496,22096,4,133.5
21581,4346,29819,1,177.19
21582,81,21780,4,69.02
21583,7152,21058,5,102.33
21584,29646,24667,4,156.11
21585,5729,7461,2,76.73
21586,24291,19619,5,122.97
21587,1343,22414,4,91.24
21588,19430,10382,3,167.39
21589,21211,25732,3,54.66
21590,5432,4465,5,163.75
21591,4704,8162,2,45.54
21592,10681,14348,5,57.36
21593,7993,22784,1,93.47
21594,179,28016,4,125.08
21595,4152,13051,2,63.74
21596,102,22723,5,72.48
21597,9184,28314,1,126.93
21598,6722,8031,5,143.51
21599,21082,2329,3,100.81
21600,13544,25341,2,158.44
21601,4460,9591,1,115.09
21602,5992,12509,1,163.1
21603,22716,16662,5,89.1
21604,103,18336,2,42.09
21605,28280,21771,4,115.82
21606,25983,17119,2,165.68
21607,20145,28507,5,163.85
21608,14040,17347,4,138.14
21609,8189,8618,3,125.81
21610,28706,28463,5,138.21
21611,9115,6230,5,61.07
21612,7591,7227,1,157.34
21613,26866,1983,4,114.43
21614,7077,15050,2,105.41
21615,15335,11163,3,42.38
21616,21963,5261,4,124.49
21617,20506,15752,2,62.49
21618,5085,16997,3,102.15
21619,20049,9749,5,93.89
21620,23154,14700,3,53.72
21621,11524,27297,1,101.46
21622,9023,2812,4,96.36
21623,25220,13203,4,47.44
21624,3771,11030,4,140.18
21625,10569,18423,4,35.41
21626,6760,8525,3,62.59
21627,8134,28723,2,41.01
21628,20013,4943,4,140.8
21629,29285,7060,3,42.17
21630,18807,744,5,81.26
21631,27939,12901,5,46.76
21632,4703,19811,2,80.18
21633,20881,19185,4,71.85
21634,6109,4448,3,178.09
21635,16482,1228,1,135.59
21636,18309,16138,4,168.93
21637,3608,493,3,117.15
21638,11807,6006,1,123.72
21639,29746,1474,3,77.89
21640,17926,16017,4,54.31
21641,8841,26007,3,120.5
21642,29142,3074,2,41.17
21643,11592,12616,3,177.28
21644,6423,5981,1,72.88
21645,2976,17111,1,163.89
21646,2947,5253,5,72.7
21647,20455,20883,3,157.12
21648,25987,4312,2,56.26
21649,877,18065,2,124.88
21650,28024,28564,1,83.62
21651,27250,21037,1,143.34
21652,4252,6101,5,162.6
21653,19175,9398,4,78.97
21654,27458,16687,3,134.54
21655,27302,10267,3,135.03
21656,22364,12729,3,45.45
21657,2059,17009,1,90.83
21658,22978,27197,5,70.52
21659,113,29741,1,31.0
21660,10669,12889,2,143.17
