cod_livro,titulo,cod_autor,cod_editora,cod_categoria,ano_publicacao,preco
14983,A segurança de evoluir simplesmente,30,490,78,2022,167.04
14984,A vantagem de ganhar com força total,173,184,4,2020,67.46
14985,A vantagem de atingir seus objetivos com força total,2919,73,28,1993,126.17
14986,A arte de avançar sem preocupação,2971,560,12,1994,154.99
14987,A simplicidade de realizar seus sonhos mais rapidamente,3310,987,60,2011,128.83
14988,A segurança de realizar seus sonhos mais rapidamente,1537,383,36,2007,137.27
14989,A arte de avançar sem preocupação,3948,218,65,1999,118.44
14990,O conforto de atingir seus objetivos mais facilmente,1399,90,53,1991,28.89
14991,A liberdade de atingir seus objetivos direto da fonte,1082,743,8,1995,98.86
14992,O direito de avançar sem preocupação,2776,554,19,2000,174.01
14993,A arte de concretizar seus projetos direto da fonte,3561,973,28,1999,60.27
14994,A arte de ganhar mais rapidamente,2265,939,54,2007,116.18
14995,A arte de realizar seus sonhos com força total,2216,865,92,2024,167.08
14996,A simplicidade de avançar antes de tudo,4416,508,78,2007,159.67
14997,O direito de realizar seus sonhos com confiança,1371,209,66,2004,177.74
14998,A vantagem de evoluir com confiança,4503,44,81,1990,142.4
14999,O prazer de avançar mais rapidamente,1233,989,35,2020,56.73
15000,A certeza de atingir seus objetivos com confiança,3471,809,28,1993,121.05
15001,A vantagem de concretizar seus projetos com força total,320,473,20,2006,131.99
15002,O poder de realizar seus sonhos direto da fonte,4976,56,7,1994,90.02
15003,O prazer de mudar direto da fonte,3985,4,44,1999,76.13
15004,A segurança de mudar com toda a tranquilidade,1236,491,54,2006,66.61
15005,O conforto de inovar naturalmente,2415,999,75,2017,161.83
15006,A certeza de atingir seus objetivos simplesmente,3920,825,4,2002,140.06
15007,A possibilidade de conseguir mais facilmente,1981,666,12,2002,93.91
15008,A vantagem de ganhar naturalmente,3973,121,56,2010,155.82
15009,O prazer de concretizar seus projetos direto da fonte,4019,557,44,2014,35.81
15010,A simplicidade de conseguir mais rapidamente,1355,121,29,2019,144.37
15011,A simplicidade de avançar mais rapidamente,2835,835,45,2006,138.65
15012,A segurança de evoluir antes de tudo,3559,520,62,2013,115.69
15013,A certeza de avançar antes de tudo,2446,978,36,2008,141.64
15014,A arte de atingir seus objetivos naturalmente,4461,845,15,2019,125.6
15015,O direito de atingir seus objetivos de maneira eficaz,2718,341,50,1996,170.67
15016,A liberdade de realizar seus sonhos de maneira eficaz,248,852,81,1991,134.23
15017,A vantagem de atingir seus objetivos antes de tudo,2277,571,42,2018,139.57
15018,O prazer de evoluir com força total,3526,439,51,1991,56.81
15019,A certeza de ganhar direto da fonte,3923,728,96,1991,26.91
15020,A simplicidade de evoluir antes de tudo,4979,831,93,2020,28.06
15021,A simplicidade de concretizar seus projetos sem preocupação,1243,749,1,2001,167.78
15022,A simplicidade de realizar seus sonhos de maneira eficaz,4293,940,81,1994,171.17
15023,A certeza de inovar simplesmente,2709,129,61,2004,179.11
15024,A segurança de concretizar seus projetos mais rapidamente,3597,151,13,2008,151.51
15025,A simplicidade de concretizar seus projetos sem preocupação,4920,724,86,2012,130.19
15026,A arte de inovar em estado puro,3832,58,12,2018,120.11
15027,A vantagem de realizar seus sonhos de maneira eficaz,2467,731,19,2007,119.12
15028,A simplicidade de realizar seus sonhos mais rapidamente,4823,799,64,2023,46.58
15029,O direito de realizar seus sonhos direto da fonte,277,579,25,1991,155.69
15030,A possibilidade de mudar em estado puro,1875,408,67,1995,36.54
15031,A vantagem de concretizar seus projetos antes de tudo,944,371,92,2021,100.15
15032,A simplicidade de ganhar antes de tudo,2514,7,17,2017,49.98
15033,O prazer de conseguir simplesmente,927,36,76,2008,64.47
15034,A segurança de ganhar mais rapidamente,1382,1000,65,1993,126.43
15035,O prazer de avançar em estado puro,1146,583,80,2021,117.67
15036,A certeza de concretizar seus projetos com toda a tranquilidade,4119,514,77,1998,118.44
15037,A liberdade de concretizar seus projetos com confiança,1170,464,39,2003,137.74
15038,O prazer de realizar seus sonhos sem preocupação,1770,145,53,2022,177.5
15039,A liberdade de atingir seus objetivos com toda a tranquilidade,4533,310,19,1996,53.57
15040,O direito de atingir seus objetivos sem preocupação,461,4,16,2007,138.45
15041,A possibilidade de mudar em estado puro,1362,5,97,1998,38.75
15042,A vantagem de realizar seus sonhos sem preocupação,530,90,57,2002,29.99
15043,O poder de realizar seus sonhos mais rapidamente,3190,9,59,1992,107.51
15044,A possibilidade de concretizar seus projetos sem preocupação,3110,553,53,2013,65.18
15045,O conforto de ganhar antes de tudo,4480,254,70,2021,42.88
15046,A possibilidade de atingir seus objetivos com toda a tranquilidade,3652,692,59,2003,106.86
15047,A arte de avançar com confiança,3615,296,47,1995,63.8
15048,A segurança de realizar seus sonhos mais rapidamente,1917,474,4,1990,164.91
15049,O direito de ganhar mais rapidamente,4063,292,44,1990,161.97
15050,A liberdade de atingir seus objetivos naturalmente,2945,38,28,2017,49.47
15051,O poder de mudar direto da fonte,2608,781,64,1991,110.13
15052,A certeza de conseguir com força total,1560,96,14,2015,30.32
15053,O direito de inovar com confiança,2695,869,52,1996,96.16
15054,O prazer de mudar com toda a tranquilidade,4381,106,40,1994,125.14
15055,A vantagem de inovar direto da fonte,70,219,99,2018,101.92
15056,A certeza de evoluir com força total,2809,43,63,2024,148.21
15057,A possibilidade de realizar seus sonhos com força total,2640,150,44,2010,41.62
15058,A certeza de atingir seus objetivos antes de tudo,2866,793,14,2004,73.29
15059,O prazer de concretizar seus projetos sem preocupação,2700,169,46,1990,49.55
15060,O direito de realizar seus sonhos naturalmente,382,819,43,2000,37.34
15061,O prazer de atingir seus objetivos naturalmente,3717,772,19,2008,179.3
15062,A possibilidade de realizar seus sonhos em estado puro,4145,784,20,2020,79.34
15063,A liberdade de evoluir antes de tudo,3961,562,57,1994,60.83
15064,O direito de ganhar naturalmente,3905,670,67,2007,86.6
15065,A simplicidade de ganhar mais rapidamente,3569,823,20,2015,45.17
15066,A liberdade de conseguir antes de tudo,1063,600,52,2010,41.96
15067,O prazer de avançar com confiança,3852,522,40,2007,133.3
15068,A simplicidade de ganhar antes de tudo,2273,700,37,2009,167.66
15069,A certeza de inovar naturalmente,3740,371,26,2016,161.66
15070,A arte de ganhar com força total,1330,667,75,2002,87.34
15071,A arte de mudar em estado puro,251,157,75,1997,61.19
15072,A segurança de concretizar seus projetos sem preocupação,4058,878,33,2017,177.77
15073,O direito de evoluir simplesmente,2167,18,89,2006,32.11
15074,A arte de evoluir sem preocupação,1126,909,60,2012,124.18
15075,A simplicidade de concretizar seus projetos em estado puro,255,975,49,2012,117.9
15076,A vantagem de ganhar de maneira eficaz,2151,250,70,2017,137.14
15077,A possibilidade de realizar seus sonhos mais facilmente,388,704,44,2003,159.42
15078,A arte de mudar direto da fonte,1245,183,67,2023,99.22
15079,O conforto de conseguir direto da fonte,1298,805,94,1999,123.47
15080,A vantagem de ganhar naturalmente,2175,331,74,1995,153.98
15081,O poder de atingir seus objetivos com confiança,965,766,44,2002,173.72
15082,A vantagem de inovar em estado puro,4049,977,98,2011,177.32
15083,O direito de avançar de maneira eficaz,4643,31,56,1990,61.52
15084,A simplicidade de concretizar seus projetos com toda a tranquilidade,4206,549,41,2017,110.95
15085,A arte de atingir seus objetivos de maneira eficaz,2877,366,32,2024,124.96
15086,A simplicidade de mudar simplesmente,2440,199,9,2018,165.82
15087,A liberdade de concretizar seus projetos mais rapidamente,3861,862,13,2017,100.29
15088,O conforto de atingir seus objetivos simplesmente,3064,500,36,2023,163.19
15089,A segurança de mudar naturalmente,1467,761,8,2013,47.94
15090,A liberdade de concretizar seus projetos com toda a tranquilidade,41,410,62,2019,156.75
15091,O direito de atingir seus objetivos com toda a tranquilidade,1218,179,6,2004,166.79
15092,A simplicidade de inovar de maneira eficaz,3311,359,1,1991,115.97
15093,A simplicidade de atingir seus objetivos mais facilmente,3968,271,28,2020,88.03
15094,A segurança de conseguir antes de tudo,1550,585,18,2000,120.67
15095,A simplicidade de evoluir direto da fonte,4230,632,54,2011,66.14
15096,A arte de avançar mais facilmente,4578,514,13,2005,37.71
15097,A certeza de conseguir de maneira eficaz,4595,754,91,2017,92.22
15098,O prazer de ganhar com força total,737,398,98,2008,110.13
15099,O direito de conseguir mais rapidamente,4855,934,28,1990,71.06
15100,O direito de ganhar naturalmente,1064,543,3,1998,145.74
15101,A possibilidade de realizar seus sonhos mais rapidamente,776,740,69,2002,115.99
15102,O direito de evoluir mais facilmente,369,329,43,2006,103.33
15103,A possibilidade de ganhar com toda a tranquilidade,414,486,20,1994,42.31
15104,O direito de atingir seus objetivos mais facilmente,1301,785,38,2022,114.87
15105,A simplicidade de mudar de maneira eficaz,3718,614,7,2020,171.37
15106,O prazer de avançar mais rapidamente,2361,691,33,2011,177.45
15107,A possibilidade de avançar direto da fonte,1085,907,74,1992,73.83
15108,O poder de concretizar seus projetos de maneira eficaz,4708,480,85,1998,165.62
15109,O conforto de concretizar seus projetos com confiança,163,575,35,2010,27.7
15110,A segurança de realizar seus sonhos de maneira eficaz,1439,453,72,1993,29.94
15111,A possibilidade de atingir seus objetivos naturalmente,2987,563,24,2000,58.57
15112,O direito de evoluir com confiança,3892,59,30,1991,110.65
15113,O prazer de avançar mais rapidamente,771,557,7,2019,103.47
15114,A segurança de inovar antes de tudo,1165,151,49,2002,115.3
15115,A simplicidade de mudar antes de tudo,4557,66,14,2016,171.7
15116,O conforto de mudar direto da fonte,4263,251,20,2019,28.71
15117,O poder de atingir seus objetivos mais rapidamente,14,236,26,1997,25.42
15118,A vantagem de evoluir simplesmente,1554,724,76,2016,70.24
15119,A liberdade de realizar seus sonhos sem preocupação,1116,83,22,2020,116.77
15120,O prazer de conseguir de maneira eficaz,2119,475,98,1999,125.23
15121,A vantagem de realizar seus sonhos mais facilmente,1466,99,25,2015,63.12
15122,A certeza de concretizar seus projetos sem preocupação,445,401,71,1998,132.68
15123,A vantagem de avançar sem preocupação,4470,378,96,2001,174.34
15124,A certeza de conseguir de maneira eficaz,2023,762,24,2024,177.48
15125,O direito de ganhar com força total,1738,105,97,2004,174.94
15126,O direito de mudar naturalmente,3165,958,4,2015,162.08
15127,A segurança de concretizar seus projetos mais rapidamente,3257,107,52,2021,80.03
15128,O direito de concretizar seus projetos simplesmente,4532,875,67,1991,148.13
15129,A possibilidade de atingir seus objetivos com toda a tranquilidade,1105,982,2,2014,138.91
15130,A segurança de ganhar direto da fonte,3806,542,78,2019,177.29
15131,A liberdade de mudar simplesmente,3292,127,69,2019,78.21
15132,A possibilidade de concretizar seus projetos naturalmente,3087,54,33,2012,97.56
15133,O direito de atingir seus objetivos simplesmente,1055,372,54,2024,102.64
15134,A possibilidade de concretizar seus projetos em estado puro,120,849,28,2002,165.32
15135,A certeza de inovar em estado puro,3236,244,80,2020,53.53
15136,A vantagem de inovar com confiança,2078,850,81,2009,57.76
15137,A vantagem de avançar sem preocupação,2605,622,96,2014,90.7
15138,O poder de inovar com toda a tranquilidade,484,223,84,2014,80.44
15139,A segurança de inovar simplesmente,2440,834,20,2003,151.32
15140,A liberdade de realizar seus sonhos em estado puro,4248,947,57,2019,151.35
15141,O direito de conseguir em estado puro,3599,351,41,2012,53.75
15142,O direito de evoluir simplesmente,3873,733,81,2013,27.14
15143,A certeza de atingir seus objetivos naturalmente,4033,843,11,2006,157.29
15144,A certeza de concretizar seus projetos simplesmente,3714,716,26,2006,38.91
15145,A vantagem de mudar de maneira eficaz,2949,484,98,2024,69.73
15146,A arte de realizar seus sonhos com toda a tranquilidade,3870,169,29,1990,104.76
15147,O poder de evoluir sem preocupação,988,470,18,2020,120.96
15148,A liberdade de mudar em estado puro,3326,709,80,2005,122.9
15149,A certeza de ganhar em estado puro,1238,846,12,2011,47.64
15150,O poder de evoluir mais facilmente,291,634,84,2000,145.59
15151,O prazer de avançar com força total,3111,922,99,1998,44.84
15152,O direito de conseguir em estado puro,2060,337,71,2003,176.21
15153,A liberdade de avançar com confiança,2873,341,57,2004,26.88
15154,A possibilidade de ganhar direto da fonte,1218,78,51,2016,32.36
15155,O direito de mudar em estado puro,4904,590,17,2003,170.6
15156,O poder de ganhar com toda a tranquilidade,615,628,4,1990,80.92
15157,O poder de ganhar mais rapidamente,1764,434,66,2020,99.78
15158,O prazer de concretizar seus projetos com toda a tranquilidade,2672,408,48,2014,160.19
15159,O prazer de concretizar seus projetos com toda a tranquilidade,4495,86,19,1999,79.78
15160,O direito de atingir seus objetivos em estado puro,3994,546,1,2008,48.64
15161,A possibilidade de concretizar seus projetos mais rapidamente,4603,389,11,2004,151.43
15162,A segurança de conseguir de maneira eficaz,2480,153,85,2024,104.23
15163,A segurança de mudar em estado puro,4391,475,89,2012,41.34
15164,A vantagem de mudar de maneira eficaz,1821,964,4,1998,128.31
15165,O prazer de inovar sem preocupação,783,444,78,1999,69.08
15166,O conforto de avançar antes de tudo,4200,427,45,2007,158.87
15167,A liberdade de avançar antes de tudo,2795,70,37,2000,147.28
15168,A segurança de inovar mais rapidamente,1555,389,31,2010,30.31
15169,A vantagem de evoluir de maneira eficaz,4174,198,70,2017,74.24
15170,O direito de realizar seus sonhos mais facilmente,4560,774,79,2020,27.44
15171,A segurança de avançar mais rapidamente,1109,215,28,2012,165.53
15172,O conforto de atingir seus objetivos de maneira eficaz,4589,802,2,1991,33.65
15173,A arte de concretizar seus projetos naturalmente,1095,542,5,2006,77.38
15174,A certeza de avançar mais rapidamente,2891,831,68,1995,169.1
15175,A arte de avançar mais rapidamente,3174,623,14,2009,177.67
15176,A possibilidade de ganhar de maneira eficaz,807,188,52,2020,37.96
15177,A simplicidade de concretizar seus projetos sem preocupação,2101,362,46,2000,170.33
15178,A vantagem de evoluir mais rapidamente,2003,908,70,2023,113.43
15179,A possibilidade de inovar de maneira eficaz,57,292,53,2010,71.48
15180,A arte de atingir seus objetivos mais rapidamente,1417,870,58,2006,111.27
15181,A arte de ganhar direto da fonte,4610,16,2,2011,148.35
15182,A possibilidade de atingir seus objetivos com toda a tranquilidade,4128,989,27,1992,64.38
15183,O prazer de evoluir em estado puro,4839,960,59,2009,29.79
15184,A possibilidade de avançar mais rapidamente,640,113,39,1994,163.68
15185,A liberdade de evoluir naturalmente,902,537,18,2014,88.55
15186,A segurança de ganhar com toda a tranquilidade,3505,650,34,2016,40.04
15187,A liberdade de concretizar seus projetos direto da fonte,3996,932,72,2018,130.88
15188,O prazer de mudar com força total,3895,910,29,1995,102.94
15189,O prazer de avançar com confiança,3042,144,29,2018,165.41
15190,A arte de evoluir direto da fonte,2308,371,32,2002,71.18
15191,A arte de inovar mais rapidamente,1569,43,31,2002,163.48
15192,A segurança de ganhar mais rapidamente,1074,950,32,2019,40.96
15193,A arte de conseguir em estado puro,3723,576,60,1995,154.13
